#{"t_start": 1764629518.800419, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
4.0,1308,201.291021
1.0,719,202.974499
9.0,1546,206.94702
11.0,1687,210.81868
7.0,1027,213.194642
2.0,902,215.236656
7.0,1007,217.605526
2.0,829,219.504219
7.0,1027,221.819475
4.0,1204,224.76457
1.0,620,226.180625
0.0,511,227.319723
11.0,1107,229.854788
4.0,1196,232.636961
0.0,532,233.728792
9.0,1335,236.948777
3.0,1018,239.355616
11.0,1099,241.805252
0.0,515,242.96036
3.0,991,245.394814
0.0,524,246.520689
0.0,528,247.724803
11.0,1107,250.326047
0.0,507,251.515299
2.0,830,253.403038
0.0,536,254.537893
1.0,707,256.096983
11.0,1651,259.945448
11.0,1107,262.475396
5.0,1187,265.225496
2.0,755,266.937417
1.0,628,268.277668
0.0,528,269.465395
0.0,520,270.521277
11.0,1111,272.840362
2.0,822,274.552623
0.0,532,275.685499
11.0,1671,279.404662
3.0,911,281.300859
0.0,540,282.394761
0.0,539,283.49398
4.0,1114,285.962786
0.0,528,287.080667
0.0,528,288.172895
4.0,1122,290.65875
4.0,1102,293.065926
2.0,810,294.766016
0.0,523,295.910007
5.0,1418,299.142316
4.0,1134,301.591423
11.0,1087,303.977451
11.0,1095,306.451592
11.0,1107,308.840099
3.0,930,310.777563
2.0,818,312.484782
4.0,1138,314.910704
1.0,628,316.254076
0.0,536,317.300062
3.0,930,319.221505
0.0,516,320.281717
11.0,1099,322.531747
1.0,623,323.814451
0.0,520,324.894879
11.0,1095,327.31412
0.0,512,328.354805
4.0,1094,330.797454
0.0,516,331.81105
0.0,520,332.884197
5.0,1302,335.733053
4.0,1122,338.154258
0.0,527,339.237357
11.0,1091,341.500767
0.0,535,342.562894
0.0,543,343.66333
7.0,1692,347.501933
1.0,619,348.801985
1.0,627,350.087831
1.0,632,351.369665
3.0,988,353.461479
0.0,515,354.467544
9.0,1624,357.987158
0.0,531,359.085615
0.0,532,360.174177
9.0,1616,363.757088
0.0,519,364.83481
0.0,536,365.933083
2.0,831,367.662638
11.0,1111,369.977335
3.0,1115,372.360938
11.0,1103,374.662005
2.0,843,376.46747
2.0,816,378.123715
8.0,1902,382.271282
11.0,1099,384.532398
0.0,535,385.718958
11.0,1087,388.113934
8.0,1906,392.181269
11.0,1111,394.500364
2.0,776,396.13765
1.0,719,397.583385
1.0,631,398.935099
5.0,1308,401.748985
2.0,835,403.507281
1.0,711,404.964886
9.0,1620,408.489873
11.0,1091,410.827028
1.0,643,412.128371
11.0,1099,414.404493
2.0,915,416.356742
1.0,643,417.725319
11.0,1103,420.088075
2.0,754,421.709305
1.0,647,423.053336
1.0,647,424.325464
13.0,1482,427.650063
9.0,1628,431.210712
11.0,1095,433.493759
8.0,1910,437.62512
1.0,619,438.908305
11.0,1087,441.258069
4.0,1151,443.685239
9.0,1640,447.300412
9.0,1632,450.726372
5.0,1495,453.888048
3.0,1010,456.022684
20.0,1428,459.128857
8.0,1782,462.935832
4.0,1227,465.592613
9.0,1644,469.118116
7.0,1011,471.245563
10.0,1508,474.503417
4.0,1160,476.989256
6.0,1620,480.462911
2.0,763,482.028616
7.0,1006,484.139279
3.0,955,486.183636
3.0,1022,488.39717
2.0,818,490.145575
2.0,822,491.889627
4.0,1082,494.173129
3.0,871,495.988355
5.0,1179,498.511107
2.0,826,500.214449
3.0,930,502.171871
5.0,1420,505.161677
2.0,775,506.778923
5.0,1392,509.784123
7.0,1027,511.95743
9.0,1628,515.50057
2.0,767,517.115471
0.0,540,518.23122
0.0,539,519.344867
0.0,535,520.411692
3.0,887,522.245562
1.0,632,523.594536
5.0,1183,526.158448
3.0,848,527.912446
9.0,1327,530.747266
2.0,912,532.654252
1.0,624,533.946706
11.0,1896,538.076604
3.0,960,540.085418
1.0,647,541.439596
0.0,520,542.564523
0.0,524,543.645483
9.0,1374,546.638269
11.0,1091,549.012014
13.0,1910,553.151987
13.0,1493,556.327944
3.0,891,558.169786
9.0,1640,561.645998
7.0,1023,563.731308
5.0,1248,566.391914
10.0,1431,569.451995
4.0,1131,571.76378
9.0,1620,575.224649
9.0,1632,578.748622
9.0,1624,582.250413
6.0,1331,585.071218
9.0,1624,588.70548
11.0,1087,591.151186
8.0,1883,595.469907
15.0,2265,600.648116
5.0,1490,603.968098
4.0,1277,606.885092
11.0,1091,609.310369
5.0,1158,611.821172
8.0,1896,615.894469
11.0,1952,619.937881
8.0,1806,623.732525
8.0,1719,627.411549
11.0,1091,629.741805
9.0,1636,633.232548
14.0,2430,638.419359
12.0,1243,640.959926
3.0,960,642.923906
11.0,1892,647.084537
12.0,2088,651.606359
12.0,1678,655.092764
8.0,1615,658.57092
6.0,1379,661.430603
12.0,1935,665.665161
12.0,1276,668.337162
13.0,2463,673.533383
10.0,2161,678.106886
7.0,1012,680.204289
20.0,2790,686.152371
8.0,1135,688.413961
16.0,1764,692.083767
11.0,1099,694.339772
12.0,1772,698.094551
12.0,1990,702.353958
9.0,1726,706.004216
12.0,2014,710.22008
3.0,860,711.889062
6.0,1364,714.693366
19.0,2734,720.489601
7.0,1456,723.516021
14.0,2422,728.624327
18.0,2057,732.909817
14.0,2359,737.905563
10.0,1578,741.146758
19.0,1698,744.657921
15.0,1894,748.684404
11.0,1095,750.959459
11.0,1912,754.920452
15.0,1662,758.417541
15.0,2242,763.108069
7.0,1651,766.596254
18.0,2534,771.918977
15.0,2108,776.409302
9.0,1397,779.322932
10.0,1734,782.938792
10.0,2233,787.71171
9.0,1868,791.687306
18.0,2424,796.818142
14.0,2769,802.657357
17.0,2458,807.86523
11.0,1099,810.122607
15.0,1686,813.617004
10.0,1730,817.268176
13.0,2290,822.132111
5.0,1265,824.707447
20.0,2649,830.317248
15.0,2308,835.144054
19.0,2772,841.095861
7.0,1533,844.342039
14.0,1983,848.585041
7.0,1402,851.546248
22.0,1702,855.196429
15.0,1589,858.538689
14.0,2284,863.470251
9.0,1323,866.356125
10.0,1946,870.428924
11.0,1081,872.72541
14.0,1480,875.833487
10.0,2095,880.319681
17.0,2164,884.954157
12.0,1286,887.702265
15.0,1584,891.027344
34.0,1665,894.53956
15.0,1805,898.429004
10.0,1738,902.063081
8.0,1686,905.725583
12.0,1719,909.411387
6.0,1396,912.269665
18.0,2226,917.036875
16.0,2554,922.591062
17.0,2034,927.015309
37.0,1985,931.461515
12.0,1298,934.319662
15.0,2520,939.854971
13.0,1963,944.024009
23.0,1683,947.562908
5.0,1308,950.313696
43.0,1844,954.170905
17.0,2292,959.067658
14.0,1547,962.381527
10.0,1973,966.614654
18.0,2043,970.933425
14.0,2234,975.699804
20.0,2874,981.718596
13.0,1219,984.174376
11.0,1087,986.515012
17.0,2600,992.020974
19.0,2218,996.743619
13.0,2152,1001.262584
15.0,1703,1004.855869
28.0,1928,1008.941272
19.0,2619,1014.404742
16.0,2882,1020.503432
29.0,3131,1027.2588
12.0,2016,1031.587654
10.0,1479,1034.679676
14.0,1531,1037.84905
11.0,2015,1042.100155
17.0,2039,1046.677742
27.0,1814,1050.541432
7.0,1781,1054.277161
26.0,2659,1059.718643
15.0,2340,1064.488609
17.0,2327,1069.257299
21.0,2318,1073.971268
20.0,2730,1079.695784
8.0,1508,1082.857317
27.0,3257,1089.866798
14.0,2553,1095.270563
43.0,2321,1100.055212
9.0,1984,1104.11191
29.0,2969,1110.317556
14.0,1615,1113.668448
41.0,3518,1120.986109
17.0,2376,1125.885602
15.0,2222,1130.341054
32.0,1969,1134.376708
9.0,1620,1137.77078
