#{"t_start": 1764629519.4748006, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
4.0,1084,573.822838
3.0,1005,575.980279
9.0,1644,579.453736
9.0,1616,582.932829
3.0,887,584.808124
10.0,1420,587.928323
9.0,1628,591.633362
21.0,2143,596.543791
9.0,2053,601.147819
5.0,1414,604.30751
9.0,1620,608.023592
6.0,1529,611.36772
0.0,527,612.373937
10.0,2108,616.885734
8.0,1798,620.650538
9.0,1980,624.857308
4.0,1124,627.233264
12.0,1300,629.988415
16.0,2210,634.781269
9.0,1388,637.665361
8.0,1887,641.660509
3.0,956,643.607823
1.0,647,644.967171
3.0,923,646.901176
7.0,1722,650.608846
9.0,1990,654.827395
6.0,1382,657.733902
12.0,1282,660.411788
10.0,1405,663.368695
5.0,1190,665.915752
21.0,2794,671.787587
13.0,1917,675.855329
7.0,1635,679.282323
7.0,1533,682.457316
12.0,1150,684.808337
14.0,1396,687.684461
10.0,1760,691.361056
12.0,2030,695.67938
8.0,1772,699.443173
2.0,753,700.943498
15.0,2432,706.219878
7.0,1555,709.454061
12.0,2012,713.59974
3.0,1035,715.737868
8.0,1758,719.373805
12.0,2096,723.775379
8.0,1779,727.498649
18.0,2530,732.844724
8.0,1547,736.056533
21.0,2772,741.829794
14.0,1984,746.062259
5.0,1348,748.836352
22.0,1688,752.382275
7.0,1655,755.806908
10.0,1392,758.716403
13.0,2210,763.40416
11.0,1591,766.764059
15.0,2142,771.221178
11.0,1603,774.562268
11.0,1099,776.841197
1.0,644,778.11996
11.0,1996,782.366342
36.0,2460,787.587056
11.0,1095,789.87256
6.0,1401,792.741308
11.0,1099,795.015778
15.0,2911,801.138919
8.0,1732,804.727474
6.0,1289,807.384921
13.0,2027,811.592155
5.0,1132,813.936502
12.0,1851,817.835697
9.0,1331,820.522158
13.0,1211,823.016593
15.0,1690,826.57093
12.0,1992,830.751761
12.0,1302,833.388467
4.0,1006,835.442812
21.0,2048,839.719853
15.0,1687,843.285022
12.0,1294,846.049333
30.0,1958,850.189412
7.0,1534,853.479077
12.0,1839,857.397994
20.0,1586,860.748947
13.0,2162,865.470214
5.0,1171,867.900411
14.0,1615,871.321415
15.0,2104,875.812701
14.0,2500,881.144562
12.0,1831,885.120895
32.0,2618,890.727062
14.0,2234,895.473524
25.0,2284,900.370397
16.0,1887,904.398334
9.0,1888,908.494742
18.0,2412,913.598085
20.0,1670,917.233999
16.0,1645,920.742894
12.0,1996,925.061242
29.0,2598,930.978034
7.0,1561,934.483912
17.0,1966,938.731794
5.0,1122,940.99693
22.0,1635,944.474845
13.0,1490,947.561184
14.0,1631,950.92163
20.0,2732,956.783272
29.0,1702,960.455368
8.0,1575,963.789053
16.0,1647,967.331559
12.0,2134,971.771947
36.0,3132,978.442115
18.0,2702,984.179855
12.0,1223,986.814614
15.0,2184,991.371702
27.0,3524,998.950943
3.0,1088,1001.193088
27.0,1770,1004.977996
9.0,1733,1008.606913
4.0,1232,1011.076271
23.0,2913,1017.213145
21.0,2093,1021.559765
19.0,2098,1026.028101
14.0,2632,1031.746261
12.0,1779,1035.514791
25.0,1919,1039.546155
21.0,2622,1045.320148
31.0,2659,1051.097347
18.0,2266,1055.820272
17.0,2026,1059.968067
7.0,1486,1062.91762
31.0,2025,1067.04197
17.0,1511,1070.052322
14.0,1403,1072.797902
22.0,2617,1078.24911
33.0,2225,1083.020996
12.0,2147,1087.582057
17.0,1943,1091.639995
19.0,2530,1096.950235
21.0,1510,1100.03946
13.0,2298,1104.837278
22.0,3002,1111.069036
14.0,2083,1115.372195
30.0,3232,1122.014305
15.0,1586,1125.278018
21.0,2388,1130.108615
15.0,2417,1135.080261
11.0,1099,1137.302826
