#{"t_start": 1764713411.3056993, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
15.0,2328,900.330065
12.0,2086,904.383161
7.0,1590,907.475765
10.0,2136,911.713841
4.0,1243,914.200354
9.0,1998,918.154078
10.0,1992,922.093877
8.0,1847,925.705146
11.0,2288,930.176373
11.0,1908,934.007578
20.0,2950,939.793366
10.0,2251,944.362762
11.0,1896,948.083854
14.0,1402,950.86479
7.0,1551,953.854112
7.0,1739,957.296235
14.0,1927,961.013673
5.0,1340,963.641491
11.0,1103,965.804072
12.0,1744,969.335295
12.0,1776,972.748213
11.0,1600,975.972423
15.0,2124,980.187009
10.0,2106,984.393338
11.0,2188,988.814956
20.0,2707,994.339357
15.0,2124,998.534821
19.0,2936,1004.456656
14.0,1542,1007.47702
11.0,2092,1011.615162
16.0,1885,1015.414578
8.0,1800,1019.04987
12.0,1310,1021.604426
12.0,1219,1024.055949
17.0,2252,1028.498688
25.0,2966,1034.488997
17.0,2457,1039.558174
14.0,2482,1044.747141
11.0,1908,1048.751389
13.0,2146,1053.347411
7.0,1679,1057.118905
2.0,840,1058.858042
12.0,1167,1061.243891
7.0,1495,1064.405059
3.0,928,1066.280197
9.0,1929,1070.366957
13.0,1371,1073.243866
11.0,2195,1077.875645
14.0,2425,1083.002786
18.0,2358,1087.804041
19.0,3013,1093.852847
12.0,1215,1096.237958
12.0,1286,1098.78446
13.0,2146,1103.056319
22.0,2178,1107.39946
8.0,1868,1111.114291
17.0,1871,1114.808158
25.0,2255,1119.308845
19.0,2183,1123.708125
11.0,2499,1128.69416
11.0,1904,1132.399513
14.0,1960,1136.409865
16.0,2486,1141.417167
15.0,1747,1144.878985
12.0,2008,1148.792476
15.0,2425,1153.432209
16.0,1726,1156.846411
11.0,2003,1160.729388
14.0,2139,1164.908242
12.0,2426,1169.728962
23.0,3008,1175.754102
10.0,1861,1179.370688
13.0,2196,1183.879934
9.0,1918,1187.787987
19.0,2856,1193.554836
19.0,2618,1198.886189
10.0,2159,1203.196954
25.0,2009,1207.236768
17.0,1449,1210.071039
11.0,2157,1214.361223
12.0,2210,1218.698808
12.0,2346,1223.322192
37.0,3738,1230.871602
8.0,1782,1234.400958
17.0,1874,1237.995184
29.0,3459,1244.983799
15.0,2498,1249.858464
12.0,2604,1255.092816
11.0,2441,1275.87935
16.0,3036,1281.897327
13.0,2402,1286.783323
36.0,3734,1294.314018
16.0,2551,1299.454494
10.0,2179,1303.830655
18.0,2358,1308.558982
8.0,1724,1311.927792
8.0,1879,1315.62869
12.0,1971,1319.526302
17.0,2179,1323.852412
15.0,2694,1329.288127
20.0,2336,1333.934908
23.0,3059,1340.062798
23.0,3377,1346.69069
30.0,3446,1353.505375
25.0,2938,1359.332326
17.0,2058,1363.330905
20.0,3270,1369.812084
23.0,2454,1374.604238
26.0,3314,1381.001693
34.0,4021,1388.894017
8.0,1766,1392.249454
16.0,2343,1396.88438
15.0,2567,1401.90642
16.0,3007,1407.900623
14.0,2648,1413.081815
11.0,2393,1417.816763
9.0,1632,1420.980092
23.0,3546,1428.061321
32.0,4171,1436.317934
8.0,1791,1439.691009
13.0,2585,1444.873534
12.0,2459,1449.593167
15.0,2320,1454.158719
14.0,2496,1459.15137
10.0,2020,1463.155228
17.0,2406,1467.92456
19.0,2249,1472.322397
16.0,2552,1477.274677
12.0,1809,1480.762469
4.0,1136,1482.948649
20.0,3053,1489.002306
13.0,2643,1494.237097
17.0,2453,1499.143237
23.0,2310,1503.645595
17.0,2785,1509.181911
14.0,2593,1514.302223
16.0,2625,1519.405246
7.0,1521,1522.267074
19.0,2410,1526.9438
41.0,4037,1534.885282
32.0,3645,1542.084375
13.0,1463,1544.914221
11.0,2036,1548.81503
17.0,2087,1552.836622
29.0,2720,1558.137416
14.0,2311,1562.649179
14.0,1430,1565.463183
15.0,2362,1570.102836
17.0,1871,1573.69988
39.0,4120,1581.930372
16.0,1954,1585.708311
24.0,2611,1590.851414
17.0,3134,1596.963634
20.0,3026,1602.8409
25.0,2634,1608.017347
30.0,2743,1613.329253
25.0,3250,1619.645404
26.0,2818,1625.106922
18.0,2734,1630.416634
18.0,3046,1636.301182
20.0,2586,1641.340075
13.0,2312,1645.927134
19.0,2724,1651.198956
17.0,2717,1656.486986
18.0,2390,1661.134596
21.0,3034,1667.072502
29.0,3023,1672.926177
30.0,4002,1694.831429
18.0,3177,1701.010737
12.0,1823,1704.534932
30.0,3606,1711.481007
22.0,2231,1715.816129
28.0,3708,1722.97595
30.0,4116,1731.06461
17.0,2766,1736.418115
15.0,2166,1740.643198
40.0,2857,1746.154885
33.0,3906,1753.700768
20.0,2847,1759.351581
15.0,2927,1765.084865
27.0,3193,1771.319003
21.0,2621,1776.389461
27.0,2827,1781.773772
20.0,1818,1785.234513
30.0,3099,1791.300225
16.0,2343,1795.810008
25.0,3214,1802.0508
60.0,3656,1809.014784
17.0,2903,1814.643612
26.0,3289,1821.148312
23.0,3610,1828.221375
32.0,3053,1834.100636
13.0,2463,1838.813529
18.0,2960,1844.586692
14.0,2606,1849.634926
24.0,3336,1856.094881
22.0,3138,1862.184619
10.0,1994,1866.030763
26.0,3378,1872.648006
16.0,2570,1877.732656
10.0,2399,1882.506283
13.0,2609,1887.736314
25.0,2363,1892.368914
13.0,1279,1894.895925
27.0,3598,1901.979279
14.0,2332,1906.605691
19.0,3315,1913.085126
37.0,4822,1922.511265
27.0,3477,1929.361784
31.0,3780,1936.823977
37.0,3522,1943.77034
18.0,2916,1949.509035
10.0,1990,1953.344438
25.0,2813,1958.896904
31.0,4246,1967.174465
19.0,2846,1972.654194
11.0,2285,1977.113057
17.0,2337,1981.634051
20.0,2947,1987.461216
22.0,3083,1993.419076
33.0,3978,2001.28258
28.0,3408,2007.916689
8.0,1790,2011.334084
16.0,2522,2016.253217
26.0,4051,2024.258684
31.0,3124,2030.234519
18.0,1649,2033.297277
20.0,2463,2038.070667
18.0,2751,2043.323211
26.0,3375,2049.877509
32.0,2809,2055.353944
16.0,2862,2060.904135
19.0,2279,2065.393854
32.0,3620,2072.475251
26.0,2895,2078.08232
27.0,2431,2082.752825
25.0,2818,2088.396113
29.0,3480,2113.136857
33.0,3736,2120.65349
22.0,2105,2124.802572
20.0,2370,2129.434919
13.0,2384,2134.090504
58.0,5443,2144.982768
23.0,3011,2150.868889
19.0,3299,2157.320669
19.0,2854,2162.841421
57.0,5248,2173.111764
21.0,3166,2179.259135
31.0,3963,2187.062279
20.0,2323,2191.639954
21.0,3051,2197.582939
16.0,2485,2202.287457
18.0,3209,2208.531793
42.0,4800,2218.488812
32.0,3796,2226.19655
29.0,3478,2233.678604
28.0,3879,2241.543446
27.0,3776,2249.161227
31.0,3692,2256.813315
38.0,3823,2264.392987
31.0,4070,2272.367964
22.0,2846,2278.02185
20.0,3113,2284.255277
37.0,3934,2291.971778
22.0,3014,2297.996233
20.0,2499,2302.93784
24.0,3702,2310.354743
31.0,4338,2318.94989
15.0,2871,2324.521572
42.0,4402,2333.142616
37.0,4368,2341.722065
20.0,2296,2346.195588
39.0,4843,2355.697308
35.0,2509,2360.563727
29.0,4051,2368.40165
15.0,2712,2373.600076
22.0,2820,2379.216543
24.0,3325,2385.873358
64.0,6210,2398.012099
21.0,3143,2404.065745
24.0,3632,2411.095687
18.0,2791,2416.46041
16.0,2946,2422.114486
30.0,2306,2426.468837
20.0,2731,2431.742951
22.0,2217,2436.057281
29.0,3118,2442.111461
28.0,3395,2448.598127
59.0,5113,2458.441302
33.0,2589,2463.374003
39.0,4876,2472.769767
32.0,3149,2478.914304
30.0,3173,2485.08133
26.0,3463,2491.816136
30.0,3569,2498.832514
31.0,2658,2504.078218
27.0,3245,2510.469919
29.0,3078,2539.21979
53.0,4790,2548.723044
47.0,5045,2558.466396
19.0,2766,2563.803416
30.0,3591,2570.829182
35.0,4159,2578.85888
30.0,4103,2586.904628
20.0,2362,2591.460848
40.0,4746,2600.83097
49.0,4928,2610.494089
36.0,4891,2620.17455
32.0,4289,2628.504004
13.0,2100,2632.685003
25.0,3428,2639.232923
29.0,3542,2646.528548
36.0,4458,2656.062888
18.0,2955,2662.089195
34.0,3958,2670.382142
24.0,2849,2676.248284
32.0,2761,2681.729972
37.0,4420,2690.731134
10.0,1499,2693.615511
42.0,4410,2702.49877
15.0,2685,2707.969089
41.0,2951,2713.851279
29.0,3974,2722.046467
20.0,3111,2728.480088
30.0,1840,2732.178076
19.0,3129,2738.466173
54.0,5102,2748.749775
10.0,2215,2753.196018
26.0,3383,2760.11986
38.0,4836,2769.894016
32.0,3873,2777.726085
20.0,3154,2784.116477
12.0,1231,2786.502194
16.0,1823,2790.180605
38.0,3915,2798.010412
38.0,4089,2806.442298
41.0,4953,2816.582361
43.0,4245,2825.188354
36.0,4329,2833.737264
23.0,3490,2840.689078
23.0,3352,2847.409782
14.0,2613,2852.643143
40.0,4950,2862.472978
19.0,3106,2868.672587
26.0,2865,2874.276637
28.0,3015,2880.277966
45.0,4531,2889.40016
55.0,5955,2901.508899
79.0,5448,2912.563337
32.0,2469,2917.471158
74.0,5839,2929.125829
38.0,4667,2938.344217
42.0,4845,2973.804602
35.0,3894,2981.642633
23.0,3195,2988.279021
21.0,3407,2995.072357
28.0,2963,3000.885257
36.0,3856,3008.513042
48.0,5102,3018.827269
32.0,2411,3023.52688
58.0,5431,3034.374639
18.0,2152,3038.607824
44.0,4472,3047.636219
56.0,4444,3056.410774
58.0,5850,3067.937313
18.0,3093,3073.869354
20.0,1813,3077.449846
64.0,4568,3086.53544
40.0,3787,3093.862326
26.0,3369,3100.377259
23.0,2971,3106.236967
39.0,3805,3113.709455
24.0,3365,3120.28096
24.0,2811,3125.942318
48.0,4859,3135.456454
56.0,4587,3144.660239
40.0,3783,3152.130913
41.0,3940,3159.902248
43.0,4672,3169.117618
74.0,5769,3180.410437
57.0,5377,3190.965958
38.0,3640,3198.074928
55.0,4828,3207.288526
43.0,4848,3216.616635
31.0,3048,3222.408175
27.0,2773,3227.964486
29.0,3842,3235.601255
49.0,5408,3246.376576
60.0,4480,3255.07877
30.0,3409,3261.66758
48.0,4932,3271.383175
35.0,4308,3279.716837
36.0,2997,3285.68763
17.0,2887,3291.366281
60.0,4371,3299.855362
45.0,5641,3310.898886
49.0,4674,3320.374159
18.0,2939,3326.140436
56.0,5043,3336.054037
50.0,4982,3345.77904
42.0,4616,3354.689518
68.0,5408,3365.260136
93.0,6803,3404.245698
12.0,1789,3407.667642
36.0,3172,3413.678726
39.0,3711,3420.872179
41.0,4108,3428.867862
49.0,5569,3439.863756
64.0,4979,3449.627113
23.0,4010,3457.315334
61.0,5218,3467.503475
35.0,4655,3476.559191
27.0,4003,3484.252192
34.0,4133,3492.213123
34.0,3254,3498.477059
27.0,3404,3505.251576
22.0,2701,3510.492048
12.0,2309,3514.951385
19.0,2319,3519.466328
51.0,4511,3528.330022
69.0,5795,3539.727076
48.0,4747,3548.967045
35.0,3579,3555.931044
24.0,2984,3561.735412
67.0,5091,3571.820251
39.0,4794,3581.140295
50.0,4243,3589.455336
37.0,4553,3598.521643
40.0,4140,3606.708121
61.0,6074,3618.514717
70.0,6198,3630.644648
29.0,3568,3637.562885
44.0,3477,3644.425718
27.0,4007,3652.164857
59.0,5213,3662.351678
31.0,3597,3669.34218
19.0,3266,3675.647227
58.0,5671,3686.762174
27.0,3567,3693.694921
30.0,3661,3700.809135
21.0,3264,3707.304219
24.0,3401,3713.932793
42.0,4214,3722.177091
36.0,3826,3729.562071
36.0,4409,3738.318017
34.0,3718,3745.7086
44.0,4569,3754.699361
33.0,3480,3761.4579
35.0,4035,3769.403625
66.0,5554,3780.296794
35.0,2765,3785.676936
43.0,4635,3817.640933
52.0,5078,3827.758319
40.0,4465,3836.421119
71.0,6182,3848.628006
75.0,5123,3858.746339
35.0,3154,3864.991472
54.0,4694,3874.206355
68.0,5575,3885.191197
37.0,4055,3893.167483
83.0,5406,3903.893263
36.0,3745,3911.199203
23.0,3946,3919.000093
68.0,5281,3929.432439
12.0,2230,3933.636694
48.0,3593,3940.611969
77.0,6041,3952.475606
51.0,4854,3961.914341
34.0,3642,3968.92873
16.0,2311,3973.302982
38.0,4757,3982.699061
14.0,2185,3986.859152
46.0,4947,3996.590801
26.0,3580,4003.640566
86.0,6406,4016.328068
14.0,2677,4021.490901
22.0,2025,4025.456227
40.0,3845,4033.035042
29.0,3624,4040.210892
24.0,3450,4047.074543
40.0,4801,4056.603226
43.0,4864,4066.308362
68.0,6330,4078.926018
54.0,5333,4089.267557
23.0,3162,4095.421369
18.0,2666,4100.638331
25.0,3392,4107.431826
37.0,4023,4115.325649
27.0,3480,4122.060246
96.0,5895,4133.782162
70.0,6122,4145.906036
52.0,4731,4155.274583
233.0,4381,4163.930821
27.0,3552,4170.869156
46.0,4580,4179.869451
35.0,4760,4189.470821
59.0,5443,4200.032284
65.0,4627,4208.961651
49.0,4863,4244.884381
87.0,6816,4258.3863
56.0,4689,4267.446405
67.0,5722,4278.687989
113.0,4267,4287.077228
58.0,5079,4296.897008
28.0,3566,4303.791576
60.0,4796,4313.124377
76.0,5970,4324.929877
20.0,2908,4330.612905
82.0,6665,4343.743278
43.0,5368,4354.51479
49.0,5572,4365.379224
53.0,4840,4375.067055
18.0,2714,4380.332535
47.0,4784,4389.568089
47.0,5223,4399.766152
28.0,3044,4405.693509
29.0,3176,4411.990064
54.0,4956,4421.673107
63.0,5061,4431.529635
63.0,4081,4439.448447
57.0,5301,4449.775849
28.0,2855,4455.32678
44.0,5007,4465.148794
57.0,4553,4474.042055
81.0,5467,4484.783087
67.0,4518,4493.675842
36.0,3697,4500.932286
78.0,6758,4514.389584
45.0,4585,4523.293155
22.0,3510,4530.158488
57.0,4879,4539.757449
89.0,6662,4553.21331
40.0,4947,4562.975853
43.0,4001,4570.800333
44.0,4272,4579.239426
35.0,3349,4585.888348
31.0,3806,4593.471661
47.0,4852,4603.060421
22.0,3083,4609.114336
40.0,4859,4618.797273
16.0,2725,4624.169978
57.0,4994,4634.029988
47.0,5735,4674.088361
61.0,5092,4684.386287
14.0,2362,4688.878935
31.0,3065,4694.937429
50.0,4614,4704.335072
32.0,3651,4711.548076
35.0,2893,4717.260875
70.0,6192,4729.488646
51.0,5052,4739.393475
25.0,3219,4745.80546
74.0,5174,4756.483396
21.0,2615,4761.792666
59.0,5210,4772.631011
52.0,4849,4782.513456
22.0,2001,4786.487002
75.0,5451,4797.492072
53.0,4745,4806.779255
59.0,5251,4817.464149
25.0,3201,4823.839919
40.0,4926,4833.761673
40.0,4976,4843.610042
80.0,5779,4855.083211
58.0,5754,4866.292743
30.0,3904,4873.746073
61.0,4766,4883.093597
34.0,4116,4891.130851
66.0,5576,4901.972182
44.0,3125,4908.159964
56.0,4886,4917.706004
63.0,5762,4928.879085
66.0,4863,4938.270405
35.0,4628,4947.356387
67.0,5032,4957.182663
26.0,3630,4964.220963
28.0,3679,4971.267786
45.0,3766,4978.757348
56.0,5623,4989.662541
36.0,3741,4996.878473
30.0,3452,5003.57645
91.0,5799,5014.959505
16.0,2564,5019.877494
40.0,3937,5027.521683
56.0,5109,5037.54179
55.0,5594,5048.399911
87.0,7048,5062.311162
60.0,5822,5093.288809
68.0,5403,5103.835764
56.0,5573,5114.708906
68.0,5601,5125.556226
58.0,5239,5135.786495
65.0,4882,5145.251958
62.0,5164,5155.232022
57.0,5206,5165.279871
57.0,4832,5174.605332
55.0,5262,5184.743953
43.0,4229,5192.87222
63.0,5277,5203.106729
