#{"t_start": 1764713411.490542, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
112.0,7349,5145.108801
52.0,4150,5153.005254
67.0,4485,5161.639211
35.0,4428,5170.216929
53.0,4744,5179.386786
51.0,5119,5189.256332
55.0,5127,5199.230427
52.0,5244,5209.474788
124.0,7032,5223.125494
78.0,4223,5231.210838
50.0,5211,5241.218666
68.0,5617,5252.196768
26.0,3432,5258.81984
52.0,4426,5267.509343
64.0,4919,5277.089533
40.0,4500,5285.715522
90.0,5303,5296.085691
59.0,4833,5305.849991
35.0,4552,5314.727493
37.0,4284,5322.917333
74.0,6573,5335.719249
29.0,3296,5342.181536
31.0,3213,5348.402654
27.0,3741,5355.803019
45.0,4040,5363.740207
69.0,5720,5375.040057
37.0,5028,5384.950857
41.0,4180,5393.117146
36.0,2928,5398.87585
79.0,6434,5411.421809
59.0,5206,5421.787148
58.0,5159,5431.988503
56.0,4566,5441.025543
80.0,5727,5452.435643
83.0,5592,5463.276125
72.0,5934,5475.010537
58.0,3555,5482.538665
68.0,5621,5529.138555
17.0,2820,5534.837285
57.0,5781,5546.605814
59.0,4818,5556.327462
44.0,4269,5564.924305
57.0,5309,5575.58077
37.0,3610,5582.860323
68.0,6411,5595.821563
28.0,3448,5602.822653
55.0,4890,5612.884502
70.0,6146,5625.517845
57.0,5471,5636.720464
80.0,5026,5646.831985
51.0,3686,5654.210853
97.0,5325,5664.950305
64.0,5660,5676.454864
53.0,3959,5684.354197
85.0,5334,5695.059141
67.0,3852,5702.931941
136.0,7154,5718.210199
54.0,4784,5727.879232
62.0,5598,5739.234893
55.0,5544,5750.447723
83.0,5834,5762.303985
32.0,4012,5770.324044
47.0,4847,5780.231334
38.0,4682,5789.83821
38.0,4065,5797.952499
63.0,6426,5810.966304
40.0,4442,5819.993138
53.0,4850,5829.729625
80.0,6144,5842.232448
83.0,6030,5854.279183
77.0,6159,5866.708269
46.0,4661,5876.171171
34.0,4093,5884.30673
56.0,5174,5894.613807
68.0,6056,5906.525467
89.0,6388,5919.280522
102.0,6909,5958.513167
24.0,3068,5964.760137
82.0,5089,5975.408655
40.0,3999,5983.451285
124.0,6614,5997.430535
72.0,6136,6010.114254
166.0,7965,6026.592154
56.0,4702,6035.885426
49.0,4822,6045.454394
73.0,5677,6056.650676
56.0,4386,6065.407361
70.0,5647,6076.816941
37.0,3926,6084.644255
64.0,5844,6096.245743
68.0,6032,6108.119653
59.0,4392,6116.659538
76.0,5724,6128.07017
85.0,6376,6140.520042
116.0,6281,6153.024549
74.0,6202,6165.266179
47.0,3957,6173.191102
17.0,2996,6179.086296
38.0,4572,6188.066094
64.0,5062,6197.958366
261.0,4588,6206.868837
47.0,4957,6216.432921
64.0,5169,6226.582628
63.0,5667,6237.79558
60.0,5180,6247.837619
56.0,4841,6257.283172
51.0,4108,6265.226297
71.0,5272,6275.663152
66.0,4988,6285.274524
69.0,6950,6298.861954
82.0,6124,6310.595491
62.0,6188,6322.552938
43.0,3676,6329.643545
54.0,3737,6336.821406
61.0,5781,6348.143237
50.0,4917,6357.841367
92.0,6193,6403.948889
71.0,5743,6414.985589
13.0,2348,6419.483167
55.0,5449,6430.012429
98.0,5190,6440.105311
77.0,6452,6452.519257
19.0,3524,6459.24465
67.0,5350,6469.508034
86.0,4931,6478.94138
38.0,3821,6486.221772
59.0,4788,6495.350725
58.0,5075,6505.155625
64.0,5367,6515.43588
55.0,5434,6525.817466
59.0,5175,6535.840207
68.0,4529,6544.659769
61.0,5081,6554.335093
90.0,5358,6564.700644
62.0,5373,6575.031499
85.0,6424,6587.548957
77.0,5844,6598.75407
60.0,4629,6607.59939
48.0,3781,6614.775027
69.0,4696,6623.716362
84.0,6583,6636.410186
67.0,5156,6646.375042
28.0,3401,6652.955816
80.0,4849,6662.231983
54.0,4470,6670.749392
72.0,5956,6682.304279
116.0,5981,6693.775525
59.0,5189,6703.685914
51.0,4705,6712.739115
92.0,6562,6725.554665
53.0,4377,6733.943515
68.0,5504,6744.680645
83.0,5482,6755.499636
51.0,4867,6764.750899
276.0,7193,6778.682212
58.0,5154,6816.372627
50.0,4602,6825.208374
68.0,6387,6837.517137
68.0,5661,6848.469139
38.0,4619,6857.534733
63.0,5489,6868.179935
65.0,5972,6879.661901
93.0,5806,6890.791957
63.0,5655,6901.736448
70.0,5728,6912.712444
66.0,4784,6922.028367
238.0,6397,6934.263124
53.0,4650,6943.150216
53.0,5304,6953.304328
94.0,5819,6964.517846
60.0,4935,6973.923857
44.0,5228,6983.933317
82.0,4932,6993.451008
91.0,5654,7004.207295
129.0,6495,7016.674285
61.0,5148,7026.62131
94.0,6248,7038.531092
50.0,4805,7047.875659
41.0,4580,7056.759266
43.0,3829,7064.144612
99.0,6232,7076.240034
32.0,3063,7082.27513
68.0,5325,7092.637993
47.0,4006,7100.412425
81.0,5955,7112.189479
74.0,5695,7123.310515
87.0,5592,7134.030815
40.0,4415,7142.642984
43.0,4174,7150.62134
29.0,4235,7158.82595
81.0,5943,7170.486005
126.0,6859,7183.868659
59.0,5815,7194.986376
33.0,3615,7201.847565
95.0,6975,7248.917195
39.0,3892,7256.234158
210.0,7403,7270.476652
78.0,6617,7283.173012
84.0,6072,7294.861929
83.0,4860,7304.170071
36.0,4352,7312.490261
35.0,4781,7321.749593
65.0,5696,7332.666332
84.0,5082,7342.367156
60.0,4013,7350.158279
146.0,6925,7363.666764
61.0,5319,7374.008776
20.0,3059,7379.985528
78.0,5970,7391.590139
97.0,6162,7403.749243
74.0,5282,7414.023496
96.0,6292,7426.267123
100.0,6943,7439.884697
35.0,4205,7447.975641
38.0,2910,7453.50267
86.0,5541,7464.311003
85.0,5943,7476.044325
57.0,5613,7487.079943
90.0,5902,7498.467769
327.0,5884,7509.72052
44.0,3963,7517.358233
70.0,5889,7528.667615
54.0,4707,7537.74316
78.0,6055,7549.62396
45.0,4819,7558.954549
46.0,3994,7566.731244
45.0,5181,7576.778374
71.0,6540,7589.70482
89.0,5757,7601.15006
325.0,7582,7616.474799
105.0,6484,7629.477228
73.0,5485,7666.640766
46.0,4280,7675.086876
117.0,5391,7685.63503
75.0,5160,7696.123196
75.0,6346,7709.020849
72.0,4775,7719.102346
66.0,5872,7731.63921
116.0,5679,7743.37145
70.0,5246,7754.20325
90.0,5410,7765.20839
58.0,5353,7776.200471
50.0,4906,7786.567105
93.0,5268,7797.225716
26.0,3264,7803.753398
77.0,5019,7813.964231
70.0,6397,7826.909099
85.0,6496,7840.266262
347.0,7879,7856.164284
37.0,3314,7862.911451
87.0,5207,7873.611077
122.0,5651,7885.115449
93.0,6134,7897.659149
55.0,4151,7905.904366
97.0,5526,7917.093143
76.0,5517,7928.414583
102.0,5428,7939.534523
63.0,5072,7949.80188
160.0,6336,7962.37786
38.0,4528,7971.574009
112.0,6073,7983.699379
114.0,7128,7998.122662
59.0,5039,8008.087783
61.0,4905,8018.383717
98.0,6050,8030.879217
85.0,6311,8044.056049
73.0,5180,8054.835147
56.0,4021,8063.27888
67.0,5922,8112.840493
84.0,6365,8126.203139
111.0,6204,8139.188731
54.0,5156,8150.141518
57.0,5358,8161.580917
62.0,5081,8172.255562
123.0,6849,8186.938573
52.0,5300,8198.425288
43.0,5317,8210.289905
72.0,5446,8222.537618
35.0,3651,8230.681359
108.0,6646,8245.517627
34.0,3903,8254.128142
65.0,5086,8265.514234
96.0,5503,8277.472038
130.0,7443,8293.967271
61.0,5502,8306.143699
83.0,5492,8318.413688
93.0,5457,8330.261746
269.0,6920,8345.468903
53.0,4543,8355.243268
159.0,7296,8370.887455
47.0,3748,8378.893475
60.0,5443,8390.685593
114.0,6509,8405.072945
149.0,6676,8419.266047
141.0,5713,8431.364472
177.0,6904,8445.874397
46.0,4549,8455.589621
80.0,6331,8468.7444
46.0,4454,8478.482224
108.0,6454,8492.516981
86.0,7137,8507.869064
135.0,5691,8520.233483
80.0,5376,8531.616041
224.0,7526,8580.636279
94.0,5396,8592.027706
49.0,5541,8603.787837
75.0,5603,8615.815953
99.0,6701,8630.303288
65.0,5342,8641.676957
102.0,6018,8654.508938
40.0,3796,8662.669028
56.0,5083,8673.542767
263.0,6016,8686.195563
97.0,6244,8699.507517
43.0,3791,8707.40306
39.0,4481,8716.935711
75.0,6543,8731.096883
91.0,5174,8742.245126
34.0,4288,8751.255387
107.0,5811,8763.509699
75.0,4955,8773.718659
22.0,3620,8781.229224
65.0,5141,8791.976572
85.0,5169,8802.85661
103.0,5986,8815.300029
149.0,6731,8829.155076
118.0,6344,8842.184401
157.0,5979,8854.492313
124.0,5651,8866.178145
57.0,4043,8874.539894
116.0,6411,8887.766072
136.0,6533,8901.414778
123.0,6559,8915.228906
296.0,6810,8929.348167
215.0,4739,8939.327016
139.0,6708,8953.275788
138.0,5612,8964.859488
45.0,4949,8975.006241
100.0,4340,8983.740451
279.0,5544,8995.214228
164.0,6707,9041.082901
260.0,7850,9057.629007
135.0,6628,9071.336073
111.0,6275,9084.424179
195.0,7282,9099.560445
182.0,6485,9113.182006
154.0,6441,9126.429452
111.0,5506,9137.627783
83.0,4547,9147.080066
229.0,8617,9164.912675
146.0,6496,9178.231651
49.0,4716,9188.035407
152.0,7265,9203.290551
97.0,5922,9215.427141
283.0,7287,9230.467159
113.0,7056,9245.088791
78.0,5578,9256.64493
160.0,7479,9272.30188
196.0,6810,9286.293515
274.0,6776,9300.09245
96.0,6036,9312.401543
130.0,6842,9326.398825
273.0,6971,9340.887592
100.0,6502,9354.441312
129.0,5958,9366.575226
141.0,6457,9379.901989
78.0,5722,9391.704795
97.0,5357,9402.801811
129.0,6655,9416.656055
69.0,4486,9425.868042
248.0,6179,9438.637271
217.0,7578,9477.740348
108.0,6227,9490.436515
74.0,4878,9500.413803
61.0,5613,9512.151717
271.0,6724,9526.026054
169.0,7481,9541.466084
40.0,4101,9549.810559
19.0,2716,9555.405322
63.0,4945,9565.658654
188.0,7439,9581.068946
213.0,7429,9596.547027
244.0,6745,9610.391124
322.0,8004,9627.110503
177.0,7529,9642.927925
49.0,4909,9653.193732
140.0,4547,9662.680883
93.0,5720,9674.572314
133.0,5140,9685.156554
75.0,5654,9696.843194
52.0,4656,9706.559587
180.0,6973,9721.048475
130.0,6295,9734.078211
87.0,6295,9747.184581
241.0,5692,9758.997072
278.0,7672,9774.961465
102.0,6409,9788.139405
133.0,6605,9801.718368
285.0,7297,9816.806073
100.0,6529,9830.25676
101.0,6480,9843.539933
73.0,5361,9854.583006
109.0,6560,9868.051679
111.0,5724,9879.705961
126.0,5803,9891.554708
265.0,5932,9937.916402
31.0,3564,9945.12295
334.0,7205,9959.846939
83.0,6015,9971.974575
170.0,7370,9986.555354
161.0,5184,9997.12439
105.0,6035,10009.487615
37.0,3683,10017.061367
50.0,5046,10027.436012
131.0,6458,10040.974518
163.0,5125,10051.641624
204.0,8376,10068.984684
42.0,4672,10078.731101
156.0,6014,10090.980713
145.0,6758,10104.892253
113.0,6628,10118.270119
181.0,6366,10131.097892
209.0,6099,10143.499328
149.0,6413,10156.508033
45.0,4228,10165.019193
194.0,7494,10180.164222
135.0,5891,10192.224921
297.0,6433,10205.121779
63.0,4496,10214.178854
172.0,7329,10228.856574
241.0,6863,10242.59273
256.0,7180,10256.966987
199.0,6408,10269.924842
88.0,4595,10279.112027
147.0,6012,10291.366047
181.0,7261,10306.020897
118.0,5788,10317.631463
92.0,6227,10329.962496
61.0,4830,10369.775791
298.0,7648,10385.310026
290.0,7427,10400.353023
108.0,5942,10412.280127
236.0,6136,10424.629953
148.0,5344,10435.390526
285.0,7739,10450.831729
115.0,5916,10462.691791
248.0,6809,10476.417337
147.0,6105,10488.641599
354.0,7752,10504.279509
159.0,7529,10519.48178
92.0,5763,10531.183145
299.0,7206,10545.747123
92.0,5113,10555.975771
168.0,5360,10566.668418
98.0,6611,10580.101145
82.0,3384,10587.043876
49.0,5018,10596.96569
214.0,6314,10609.719485
150.0,6820,10623.325906
161.0,4972,10633.044787
249.0,6386,10645.899123
338.0,7527,10660.621592
274.0,7952,10676.62949
100.0,6413,10689.508569
310.0,7615,10704.757353
290.0,7434,10719.77646
257.0,7806,10735.485179
214.0,4856,10745.165953
358.0,7332,10759.731009
