#{"t_start": 1764713411.3908095, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,763,286.285546
1.0,709,287.637723
3.0,1012,289.519681
2.0,732,290.924351
0.0,525,291.903794
0.0,511,292.855688
0.0,524,293.741136
0.0,531,294.765074
1.0,713,296.104539
0.0,537,297.089515
0.0,523,298.089596
1.0,722,299.402182
3.0,1001,301.324522
2.0,900,303.021816
6.0,1696,306.410732
2.0,806,307.858416
0.0,510,308.777395
5.0,1418,311.458996
0.0,515,312.389539
0.0,536,313.338039
0.0,535,314.327163
1.0,694,315.689194
0.0,521,316.635362
0.0,516,317.607553
1.0,655,318.828802
2.0,835,320.431431
2.0,773,321.89377
2.0,903,323.617157
0.0,539,324.631026
3.0,1019,326.603343
0.0,527,327.610117
2.0,826,329.20736
0.0,535,330.183187
2.0,813,331.730056
5.0,1398,334.490977
8.0,1422,337.335923
3.0,1014,339.237561
1.0,700,340.530202
3.0,1122,342.645781
2.0,906,344.445808
1.0,643,345.608638
0.0,535,346.563897
2.0,894,348.295322
0.0,517,349.243961
0.0,516,350.193374
0.0,515,351.159271
1.0,631,352.301046
1.0,633,353.417734
1.0,618,354.597653
3.0,1031,356.559934
0.0,525,357.537559
1.0,708,358.87383
2.0,818,360.401894
1.0,638,361.59873
3.0,1080,363.732829
2.0,765,365.252523
0.0,511,366.151968
1.0,629,367.321556
1.0,624,368.540999
3.0,1035,370.533828
0.0,515,371.527878
1.0,703,372.846814
0.0,527,373.780945
0.0,535,374.750557
1.0,694,376.050042
0.0,515,376.989137
3.0,1072,379.113923
3.0,1114,381.193939
3.0,939,382.988388
0.0,531,383.958968
0.0,527,384.976419
5.0,1418,387.76576
4.0,1090,389.975122
0.0,519,390.906657
1.0,627,392.067164
0.0,528,393.044611
0.0,537,394.029164
0.0,527,394.982953
5.0,1320,397.569945
4.0,1216,399.922508
1.0,633,401.112464
0.0,507,402.05448
2.0,893,403.82574
0.0,525,404.81239
3.0,1124,406.985024
1.0,642,408.195109
0.0,527,409.153025
2.0,832,410.668412
0.0,520,411.550724
0.0,509,412.410357
2.0,833,413.990468
2.0,890,415.711687
2.0,833,421.366401
0.0,527,422.308177
0.0,530,423.227288
2.0,834,424.85019
0.0,536,425.751546
0.0,526,426.737064
0.0,517,427.703026
9.0,1636,430.940657
3.0,1013,432.888902
0.0,527,433.858288
2.0,817,435.407798
0.0,529,436.345849
4.0,1226,438.762758
10.0,1734,442.185745
0.0,535,443.132828
0.0,508,444.075212
2.0,813,445.664783
2.0,895,447.363638
2.0,802,448.867789
1.0,694,450.190905
3.0,1021,452.068376
3.0,1002,454.072924
3.0,930,455.870847
2.0,915,457.643773
0.0,540,458.64035
10.0,1738,462.078468
2.0,765,463.488751
0.0,523,464.490625
3.0,935,466.236129
3.0,1004,468.220755
5.0,1486,471.118639
0.0,512,472.061192
3.0,895,473.78756
3.0,1006,475.696951
4.0,1134,477.866905
5.0,1506,480.723066
2.0,830,482.250983
9.0,1702,485.604828
3.0,1100,487.741265
4.0,1212,490.00512
5.0,1402,492.752101
0.0,537,493.735048
1.0,692,495.066803
2.0,833,496.601031
2.0,825,498.15939
4.0,1216,500.599998
0.0,543,501.602455
2.0,905,503.318419
0.0,543,504.359963
0.0,516,505.347408
0.0,516,506.376568
1.0,628,507.613732
2.0,809,509.197553
2.0,825,510.791136
0.0,512,511.72187
3.0,1018,513.698314
0.0,500,514.653364
0.0,531,515.646415
5.0,1427,518.416247
0.0,528,519.361333
0.0,523,520.270733
0.0,536,521.218086
0.0,525,522.199655
1.0,620,523.3961
0.0,524,524.422673
0.0,517,525.373837
0.0,509,526.332113
2.0,814,527.942856
1.0,704,529.242368
2.0,817,530.773896
6.0,1611,533.963905
0.0,531,534.936389
2.0,896,536.617062
6.0,1536,539.551771
0.0,517,540.537381
9.0,1640,543.716122
3.0,1012,545.729948
0.0,535,546.692802
0.0,511,547.634036
0.0,528,548.624344
0.0,532,549.641619
2.0,813,551.164464
0.0,513,552.090214
0.0,523,553.029457
11.0,1918,557.01749
5.0,1407,559.773641
0.0,543,560.740625
0.0,525,561.694397
0.0,520,562.622855
2.0,813,564.212538
9.0,1628,567.423799
0.0,531,568.395187
0.0,524,569.359087
0.0,516,570.307479
8.0,1854,574.033208
5.0,1325,576.678704
2.0,752,578.111
0.0,541,579.105186
0.0,515,580.059425
1.0,636,581.190541
0.0,527,582.167073
11.0,1942,586.094003
5.0,1336,588.73393
0.0,524,589.685034
0.0,527,590.653794
1.0,639,591.761026
16.0,2280,596.216403
0.0,524,597.190418
0.0,537,598.171012
9.0,1628,601.344713
0.0,527,602.31123
1.0,639,603.493108
0.0,529,604.466992
0.0,529,605.389286
1.0,704,606.76621
10.0,1744,610.34321
2.0,830,611.912375
0.0,537,612.878387
0.0,517,613.81736
9.0,1624,617.171942
0.0,512,618.137449
5.0,1217,620.525856
0.0,515,621.544822
1.0,708,622.817613
5.0,1209,625.199738
2.0,800,626.71775
0.0,523,627.656372
0.0,513,628.611012
0.0,543,629.571191
0.0,537,630.55854
2.0,807,632.102068
9.0,1526,635.173767
0.0,528,636.148903
3.0,891,637.821734
3.0,885,639.554214
2.0,830,641.03243
5.0,1429,643.841038
3.0,1039,645.81152
2.0,815,647.417802
1.0,699,648.707928
11.0,2024,652.603899
2.0,851,654.214832
2.0,817,655.819247
9.0,1620,659.041758
0.0,525,659.993798
10.0,1742,663.368169
3.0,1028,665.377849
5.0,1413,668.176419
4.0,1164,670.448181
0.0,537,671.403589
2.0,813,672.994342
6.0,1538,676.038253
3.0,900,677.783099
2.0,907,679.540056
4.0,1192,681.887276
1.0,645,683.082034
2.0,823,684.764967
10.0,1727,688.166984
11.0,1867,691.775792
2.0,828,693.348232
5.0,1187,695.72958
6.0,1448,698.529008
14.0,1918,702.437319
0.0,543,703.397826
11.0,2012,707.419427
9.0,1718,710.822756
1.0,721,712.118886
1.0,713,713.434982
1.0,723,714.789534
0.0,543,715.707766
2.0,851,717.299221
0.0,543,718.274143
5.0,1418,721.034044
1.0,719,722.351852
1.0,644,723.511126
0.0,543,724.475664
9.0,1849,728.10368
5.0,1410,730.794909
4.0,1013,732.678162
3.0,1033,734.675806
3.0,924,736.445262
6.0,1399,739.239357
2.0,775,740.649076
1.0,628,741.827741
1.0,712,743.143965
0.0,540,744.105424
5.0,1249,746.588162
1.0,631,747.741288
1.0,620,748.960898
0.0,535,749.933969
0.0,537,750.919701
6.0,1481,753.81255
3.0,860,755.486754
0.0,536,756.50658
0.0,532,757.529957
2.0,844,759.104965
4.0,1138,761.271275
1.0,715,762.551845
7.0,1744,766.013213
12.0,2412,770.883135
9.0,1628,773.985107
3.0,875,775.662386
4.0,1237,778.073007
4.0,1219,780.407325
2.0,822,781.928846
6.0,1541,784.924522
5.0,1248,787.30096
6.0,1610,790.423532
4.0,1231,792.797672
9.0,1527,795.833506
6.0,1383,798.555795
0.0,525,799.563993
11.0,1920,803.207231
7.0,1750,806.750108
3.0,886,808.42444
9.0,1546,811.444282
4.0,1075,813.468113
8.0,1544,816.497269
9.0,1636,819.644006
4.0,1011,821.578145
10.0,2152,825.793008
4.0,1140,828.010693
11.0,1912,831.755311
5.0,1339,834.419771
10.0,1935,847.526798
12.0,1307,849.976631
14.0,2357,854.724675
15.0,2201,859.035349
7.0,1794,862.558526
7.0,1515,865.5413
8.0,1215,867.927016
2.0,918,869.700848
7.0,1683,873.021054
1.0,712,874.391272
7.0,1820,877.985806
11.0,1916,881.781857
8.0,1863,885.582952
11.0,1111,887.7155
7.0,1021,889.687408
4.0,1055,891.719419
4.0,999,893.613253
8.0,1724,897.021218
7.0,1779,900.504667
5.0,1239,902.863873
8.0,1840,906.40827
9.0,2049,910.528663
11.0,1091,912.642909
3.0,922,914.450789
7.0,1015,916.359154
6.0,1255,918.774617
11.0,1099,920.870197
9.0,1335,923.426218
14.0,2187,927.68511
7.0,1027,929.609088
9.0,1331,932.262866
7.0,1564,935.326722
13.0,2626,940.498
12.0,2386,945.331385
15.0,2120,949.502872
18.0,2532,954.611753
4.0,1065,956.663145
20.0,3018,962.637779
2.0,847,964.243235
13.0,1944,968.081006
8.0,1770,971.584126
7.0,1543,974.670967
15.0,1726,978.112647
8.0,1705,981.399366
11.0,2200,985.858403
9.0,1799,989.486463
16.0,2717,994.965799
15.0,2493,999.944475
18.0,2446,1004.862521
13.0,1503,1007.849791
8.0,1784,1011.350278
4.0,1052,1013.438701
7.0,1682,1016.832517
11.0,1936,1020.699551
14.0,1562,1023.822961
13.0,2320,1028.473502
13.0,2663,1033.811725
18.0,2897,1039.857209
14.0,2650,1045.434758
10.0,2048,1049.817106
0.0,527,1050.895804
8.0,1732,1054.581502
0.0,524,1055.670649
7.0,1556,1059.064991
0.0,543,1060.101753
21.0,2541,1065.499736
8.0,1873,1069.465714
13.0,2465,1074.7774
16.0,2174,1079.371531
14.0,2322,1084.226128
12.0,2008,1088.235185
16.0,2517,1093.190308
18.0,2392,1097.967157
12.0,1286,1100.503463
12.0,1992,1104.541313
17.0,2405,1109.28915
13.0,2286,1113.791144
10.0,2088,1117.978539
14.0,2324,1122.635732
2.0,762,1124.152831
15.0,1671,1127.37197
12.0,2096,1131.503383
19.0,2764,1137.205308
17.0,1417,1139.964371
15.0,1759,1143.335505
31.0,2698,1148.684005
12.0,1847,1152.208587
16.0,2783,1157.738514
23.0,2946,1163.448102
36.0,3203,1169.821988
15.0,1621,1172.93947
24.0,2878,1178.70501
38.0,3398,1185.692166
16.0,2277,1190.291108
16.0,2899,1196.152994
21.0,2595,1201.379738
17.0,1840,1205.059698
21.0,1891,1208.808192
20.0,2523,1213.794145
25.0,2658,1219.093068
20.0,2664,1224.417367
21.0,2708,1229.81386
10.0,1521,1232.726217
14.0,2672,1237.982534
17.0,2350,1242.625924
12.0,2088,1246.758507
25.0,2789,1252.254528
13.0,2167,1256.727969
14.0,2863,1278.221159
28.0,3386,1285.084512
38.0,3516,1292.205984
20.0,2816,1297.780926
14.0,2538,1302.966526
15.0,1462,1305.934484
26.0,3292,1312.476709
28.0,3878,1320.30689
16.0,2944,1326.219341
14.0,2567,1331.414098
13.0,2491,1336.411086
23.0,2931,1342.092613
18.0,2782,1347.632694
14.0,2088,1351.687939
27.0,2852,1357.311221
25.0,4079,1365.405509
11.0,2147,1369.512086
11.0,2254,1373.849174
17.0,3006,1379.635247
32.0,3779,1387.080178
21.0,2952,1392.86564
11.0,2206,1397.198613
28.0,3436,1403.891465
17.0,2594,1409.117868
26.0,3059,1415.173001
33.0,3453,1422.046672
7.0,1648,1425.355892
20.0,2687,1430.62209
19.0,2339,1435.202033
27.0,2904,1440.839939
15.0,2396,1445.679956
25.0,4137,1453.776563
11.0,2152,1458.096426
16.0,2887,1463.869783
17.0,2563,1468.955427
1.0,648,1470.100943
19.0,3313,1476.600467
14.0,2227,1480.910588
24.0,2810,1486.512295
14.0,2610,1491.691
22.0,3211,1498.159163
22.0,2121,1502.310802
19.0,2663,1507.515409
15.0,2604,1512.653804
19.0,2323,1517.187409
30.0,4293,1525.587364
23.0,3073,1531.573332
9.0,2072,1535.592694
10.0,2208,1539.841109
2.0,838,1541.374097
1.0,712,1542.70422
15.0,2272,1547.087388
29.0,3102,1553.146453
13.0,2249,1557.544875
8.0,1692,1560.844991
17.0,2736,1566.253323
22.0,2705,1571.5424
14.0,1538,1574.55513
23.0,2808,1580.165853
26.0,3370,1586.73265
8.0,1806,1590.310304
12.0,2358,1594.890445
18.0,2634,1600.011155
31.0,3586,1607.105583
30.0,3722,1614.381559
12.0,2135,1618.482034
17.0,2803,1623.833458
22.0,2814,1629.304673
22.0,2815,1634.7512
12.0,2216,1639.017461
37.0,4313,1647.57377
18.0,2680,1652.700179
17.0,3105,1658.810716
20.0,3001,1664.71313
29.0,2565,1669.684577
17.0,2319,1674.182398
20.0,2995,1693.954594
19.0,1593,1697.061057
13.0,2190,1701.301704
23.0,2746,1706.599511
18.0,2840,1712.059245
26.0,3346,1718.548517
32.0,3665,1725.647712
15.0,2253,1729.960861
21.0,3110,1735.983854
32.0,3071,1742.030042
24.0,3433,1748.636774
18.0,2750,1753.941616
0.0,525,1754.956613
16.0,2619,1760.051519
15.0,2483,1764.866919
21.0,2336,1769.4315
22.0,2792,1774.865789
21.0,3149,1780.925643
12.0,2402,1785.522739
11.0,2429,1790.221855
24.0,3655,1797.393647
18.0,2128,1801.466854
27.0,2795,1806.75605
19.0,3221,1812.94421
29.0,3081,1818.991162
26.0,3910,1826.744495
19.0,2830,1832.273817
29.0,3788,1839.659059
24.0,3307,1846.086454
27.0,3674,1853.178971
34.0,4172,1861.341319
23.0,2281,1865.771497
11.0,1978,1869.542642
21.0,3052,1875.64226
19.0,2256,1880.061309
40.0,3324,1886.701478
23.0,2383,1891.391995
34.0,3162,1897.646065
14.0,2392,1902.28227
20.0,2275,1906.778779
13.0,1414,1909.461935
27.0,3296,1915.868427
27.0,3293,1922.257325
39.0,4013,1930.216943
27.0,3030,1936.155834
9.0,1998,1939.993368
37.0,3215,1946.305786
7.0,1695,1949.612073
10.0,2098,1953.640583
15.0,2348,1958.280493
11.0,2315,1962.751224
37.0,4113,1970.806685
28.0,3749,1978.155927
16.0,2793,1983.649308
28.0,3557,1990.597115
30.0,3580,1997.596564
33.0,4178,2005.846854
23.0,2841,2011.334363
35.0,2586,2016.425632
12.0,2053,2020.329184
17.0,1943,2024.102372
45.0,3914,2031.637158
17.0,2823,2037.139529
28.0,3999,2044.960092
23.0,2354,2049.440072
30.0,4404,2058.095866
9.0,2054,2062.042303
16.0,1754,2065.519311
31.0,3972,2073.294285
31.0,3679,2080.411376
32.0,3608,2087.607687
17.0,2845,2111.020344
46.0,4475,2120.121404
31.0,2441,2124.948831
36.0,3414,2131.701718
40.0,3686,2138.880105
27.0,3255,2145.418999
13.0,2437,2150.079713
27.0,3624,2157.183336
10.0,2073,2161.191252
46.0,4990,2170.958789
36.0,3943,2178.639224
36.0,4116,2186.735469
58.0,5404,2197.451664
26.0,3368,2203.917493
33.0,4064,2211.858463
18.0,2536,2217.216137
20.0,3569,2224.330419
22.0,3559,2231.914857
48.0,4116,2240.415505
27.0,3959,2248.376927
36.0,4268,2257.238011
42.0,4806,2266.747783
31.0,3634,2273.859077
44.0,4197,2282.336257
25.0,3514,2289.277889
54.0,4530,2298.309152
23.0,3293,2304.880519
39.0,4410,2313.695495
32.0,3592,2320.702418
23.0,3297,2327.177906
19.0,2679,2332.32811
18.0,3334,2338.882525
18.0,2107,2342.945906
27.0,3200,2349.266424
13.0,1916,2352.891589
35.0,4492,2361.71335
29.0,3183,2367.836567
26.0,3462,2374.578412
33.0,4111,2382.81164
25.0,3563,2389.800367
39.0,2800,2395.212165
23.0,2797,2400.579143
30.0,3657,2407.632115
46.0,4190,2415.789787
34.0,3089,2421.727943
25.0,3476,2428.425039
22.0,3329,2434.836944
15.0,1678,2438.141789
27.0,3916,2445.709494
28.0,3662,2452.700104
26.0,2553,2457.525633
16.0,3067,2463.373444
62.0,5228,2473.467755
48.0,5327,2483.927497
30.0,3408,2490.537758
12.0,1235,2492.861754
38.0,4719,2502.22118
32.0,3499,2509.107534
36.0,4039,2539.864896
27.0,4204,2548.105348
18.0,3150,2554.215582
24.0,3442,2560.935437
32.0,3760,2568.169883
11.0,2171,2572.376322
37.0,4447,2581.069629
14.0,2726,2586.346427
48.0,5028,2596.283809
52.0,4358,2604.855203
26.0,2613,2609.862531
21.0,3320,2616.418992
36.0,4074,2624.400197
33.0,3188,2630.62154
20.0,2311,2635.068681
30.0,2830,2640.467795
28.0,3075,2646.945932
13.0,2237,2651.47949
44.0,4510,2661.062222
20.0,3102,2667.489873
23.0,3717,2675.231817
33.0,3474,2682.189774
35.0,4112,2690.545131
18.0,1850,2694.135206
42.0,5144,2704.511491
9.0,1811,2708.186842
20.0,2583,2713.307019
23.0,1925,2717.096541
42.0,4187,2725.813127
6.0,1424,2728.750753
41.0,4368,2737.710503
28.0,3547,2744.735506
31.0,3269,2751.341396
27.0,3149,2757.796906
35.0,3529,2764.90596
57.0,5625,2776.384001
11.0,2051,2780.5093
23.0,2782,2786.037101
60.0,5217,2796.634813
45.0,4225,2805.26812
25.0,3133,2811.677916
29.0,4391,2820.660007
24.0,2539,2825.708046
53.0,4903,2835.494794
20.0,2398,2840.201607
26.0,2613,2845.403253
16.0,2918,2851.183885
41.0,4634,2860.454965
46.0,5488,2871.360839
40.0,4121,2879.570765
19.0,1797,2883.108654
20.0,2495,2888.045545
28.0,3995,2896.220343
38.0,4674,2905.585418
37.0,3929,2913.55144
54.0,4590,2922.610239
31.0,3810,2930.308357
44.0,4409,2938.994711
26.0,3389,2971.515854
23.0,2134,2975.736768
68.0,5205,2986.482537
27.0,3890,2994.214102
42.0,4214,3002.560914
58.0,4415,3011.479628
51.0,5702,3022.838848
32.0,4104,3030.976767
44.0,4755,3040.6372
43.0,4574,3049.769132
22.0,3320,3056.284328
35.0,3890,3063.877769
60.0,6162,3076.046571
47.0,4608,3085.26577
30.0,3258,3091.571254
32.0,3460,3098.187359
14.0,1679,3101.440875
33.0,4140,3109.597672
28.0,2946,3115.409777
43.0,3847,3122.976001
46.0,4633,3132.13181
38.0,4919,3141.9913
22.0,2539,3146.919961
37.0,4538,3155.915722
37.0,3957,3163.75837
45.0,5110,3173.926527
48.0,4863,3183.324875
51.0,4994,3193.065391
35.0,4268,3201.410454
32.0,3298,3207.644841
51.0,4497,3216.318918
51.0,4271,3224.750752
28.0,3615,3231.752083
44.0,4546,3241.014818
18.0,2781,3246.440496
28.0,4015,3254.198953
27.0,3320,3260.594451
25.0,3667,3267.761379
41.0,3695,3274.925365
45.0,4779,3284.445725
58.0,5019,3294.309055
80.0,5398,3304.864358
47.0,4012,3312.6254
27.0,3417,3319.597447
20.0,2730,3324.971023
39.0,4322,3333.391363
39.0,4120,3341.386214
28.0,3511,3348.284362
35.0,4425,3356.907258
33.0,4519,3365.669117
38.0,4504,3400.130062
47.0,5050,3410.000141
31.0,2201,3414.201586
41.0,4662,3423.188648
30.0,3694,3430.397226
74.0,6098,3442.409033
37.0,4326,3450.871756
50.0,5089,3460.734973
26.0,2819,3466.14502
61.0,5277,3476.474295
28.0,2549,3481.308626
32.0,3278,3487.649827
63.0,5596,3498.518096
38.0,4191,3506.816609
52.0,5128,3516.866027
56.0,4819,3526.498822
73.0,6266,3538.779898
81.0,6198,3550.889516
50.0,5585,3561.864269
31.0,4082,3569.895886
57.0,5295,3580.180147
55.0,4808,3589.599813
30.0,3500,3596.56365
61.0,5775,3608.078521
72.0,6201,3620.110175
40.0,4761,3629.424713
46.0,5138,3639.456978
47.0,4722,3648.694813
41.0,4333,3657.232461
19.0,2632,3662.243657
49.0,4361,3670.724293
49.0,4158,3678.746727
96.0,7289,3693.128021
43.0,4944,3702.85552
64.0,5005,3712.787939
21.0,3396,3719.406256
22.0,2713,3724.617249
25.0,3141,3730.702906
33.0,2324,3735.260363
23.0,2301,3739.748749
34.0,4745,3749.241059
68.0,5688,3760.29462
21.0,2886,3765.999249
50.0,4758,3775.28269
35.0,4329,3783.787141
55.0,4965,3816.343712
46.0,4696,3825.677214
73.0,6059,3837.496527
42.0,5014,3847.428752
36.0,3777,3854.861131
65.0,4790,3864.296396
59.0,4933,3874.008973
27.0,3323,3880.483457
45.0,4448,3889.296794
87.0,5672,3900.555141
44.0,4593,3909.549976
16.0,2970,3915.414131
25.0,2758,3920.741187
26.0,3773,3928.237516
45.0,4299,3936.592922
42.0,4238,3944.822222
80.0,5649,3955.800418
37.0,4614,3964.843921
45.0,4177,3972.790164
30.0,3691,3980.008882
14.0,2806,3985.504997
27.0,3641,3992.58814
74.0,5500,4003.410417
49.0,4820,4012.976726
34.0,3974,4020.74787
38.0,4121,4028.842099
36.0,4084,4036.929351
40.0,3810,4044.513034
70.0,6006,4056.518902
48.0,4558,4065.629106
20.0,2045,4069.685557
29.0,3671,4076.996258
83.0,6322,4089.356035
50.0,3277,4095.763608
12.0,2197,4099.998641
35.0,3914,4107.884429
48.0,4795,4117.263229
30.0,3606,4124.354049
30.0,3935,4132.084659
25.0,3580,4139.105658
56.0,5003,4149.003119
38.0,3395,4155.71299
34.0,3892,4163.360672
80.0,6105,4175.444026
66.0,5856,4187.110742
41.0,4873,4196.706963
66.0,5948,4208.246129
52.0,4239,4242.744497
36.0,3613,4249.9549
39.0,4261,4258.346801
50.0,4915,4267.847772
66.0,5254,4278.169797
65.0,4762,4287.546647
75.0,5721,4298.560842
34.0,3624,4305.650293
59.0,4390,4314.249299
44.0,3814,4321.679347
32.0,4365,4330.26955
63.0,4765,4339.603224
29.0,3124,4345.739694
56.0,4524,4354.745527
35.0,4219,4362.933783
69.0,6658,4376.28589
64.0,4222,4384.539012
31.0,4034,4392.220846
33.0,3385,4398.830921
49.0,5338,4409.452969
33.0,3871,4417.029986
9.0,1811,4420.467719
48.0,4686,4429.639243
60.0,5401,4440.155218
59.0,5239,4450.373264
28.0,3799,4457.77348
94.0,6330,4470.288945
39.0,4878,4479.78532
22.0,3149,4485.970198
49.0,4502,4494.844271
32.0,3494,4501.646758
31.0,2797,4507.109405
28.0,3604,4514.22646
78.0,5739,4525.544326
49.0,4265,4533.824141
54.0,4405,4542.523428
53.0,6023,4554.672154
34.0,3035,4560.592766
70.0,4813,4570.013916
34.0,4108,4578.176013
51.0,5088,4588.390157
53.0,4769,4597.834826
38.0,4288,4606.415805
46.0,5138,4616.492382
19.0,2804,4622.132967
31.0,3125,4628.262881
36.0,3662,4635.506456
60.0,6307,4676.773285
39.0,4134,4685.040555
72.0,6165,4697.327381
26.0,3883,4705.18509
81.0,5058,4715.214648
38.0,3820,4722.707421
59.0,4656,4731.798223
57.0,4900,4741.389919
45.0,4537,4750.813384
70.0,5563,4762.258529
69.0,5676,4774.124451
22.0,3601,4781.332658
63.0,4973,4791.384882
53.0,4747,4800.842803
119.0,7415,4815.799436
39.0,4985,4825.863425
49.0,4958,4835.80425
62.0,5894,4847.608981
54.0,6366,4860.030757
45.0,5252,4870.214533
114.0,6391,4882.666945
84.0,4944,4892.331044
105.0,6618,4905.383074
48.0,4880,4914.910852
40.0,4257,4923.121344
46.0,4252,4931.349924
89.0,5247,4941.519019
12.0,2256,4945.921465
94.0,6372,4958.416847
47.0,4789,4967.662562
45.0,4910,4977.349825
49.0,3906,4984.851575
32.0,2793,4990.209467
60.0,5840,5001.560165
59.0,5125,5011.527984
94.0,6620,5024.588289
56.0,5351,5035.041115
55.0,4662,5044.006252
22.0,3218,5050.226453
35.0,4448,5059.059658
90.0,6780,5091.904465
51.0,4576,5100.808639
81.0,5228,5110.967952
67.0,5578,5121.740716
116.0,6628,5134.679581
56.0,5861,5146.11782
80.0,4337,5154.385561
59.0,4813,5163.644015
91.0,6136,5175.581126
59.0,5349,5185.900515
33.0,4347,5194.336256
64.0,4830,5203.713998
21.0,3219,5209.950716
43.0,5267,5220.17992
36.0,4112,5228.033667
64.0,5272,5238.175227
52.0,4748,5247.37795
19.0,3120,5253.410991
32.0,3551,5260.26861
26.0,2864,5265.78561
36.0,3939,5273.415964
56.0,4836,5282.711848
79.0,6011,5294.470535
16.0,2757,5300.061053
44.0,4432,5308.860461
5.0,1145,5310.994105
