#{"t_start": 1764713411.6993814, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,515,391.856432
3.0,1092,394.059169
0.0,513,394.996873
0.0,532,395.946782
6.0,1410,398.659303
0.0,520,399.649184
2.0,762,401.085632
2.0,834,402.675446
3.0,1085,404.928189
3.0,1007,406.876864
0.0,528,407.845467
0.0,501,408.759179
2.0,912,410.477117
3.0,1027,412.33677
4.0,1226,414.704568
2.0,826,420.421095
0.0,508,421.348639
0.0,535,422.281855
0.0,520,423.204521
0.0,516,424.209962
2.0,801,425.702772
0.0,534,426.689123
0.0,508,427.668481
5.0,1427,430.404357
2.0,819,431.93086
0.0,539,432.926874
0.0,509,433.924927
4.0,1216,436.205194
3.0,993,438.09792
0.0,535,439.15227
4.0,1196,441.467568
0.0,536,442.412301
1.0,696,443.711457
0.0,512,444.670699
0.0,521,445.653521
8.0,1514,448.587769
3.0,927,450.373182
5.0,1316,452.928833
1.0,620,454.143004
0.0,508,455.077574
0.0,528,456.017766
2.0,825,457.606668
0.0,521,458.572484
1.0,707,459.889118
0.0,532,460.843308
0.0,528,461.771832
1.0,632,462.92588
1.0,616,464.137499
2.0,769,465.570159
0.0,541,466.551204
0.0,521,467.496606
2.0,825,468.963384
0.0,511,469.888821
0.0,508,470.863151
1.0,698,472.146877
0.0,515,473.082502
0.0,523,474.051477
0.0,516,474.971379
2.0,809,476.502712
0.0,524,477.412533
2.0,800,478.905842
5.0,1398,481.615945
0.0,529,482.549154
0.0,507,483.468608
4.0,1294,485.950206
1.0,633,487.135883
0.0,536,488.033956
4.0,1060,490.050036
9.0,1624,493.266536
2.0,809,494.882575
0.0,517,495.793511
0.0,505,496.755182
0.0,535,497.672351
0.0,515,498.653695
1.0,634,499.889178
0.0,501,500.825868
2.0,805,502.361601
0.0,540,503.327509
0.0,523,504.360998
0.0,527,505.384706
0.0,527,506.426653
1.0,724,507.782075
0.0,508,508.738413
3.0,1005,510.734687
2.0,820,512.281489
2.0,809,513.868814
0.0,516,514.812642
0.0,539,515.81123
0.0,524,516.76527
0.0,507,517.658779
7.0,1310,520.222282
0.0,500,521.145621
2.0,904,522.904227
5.0,1498,525.991462
0.0,532,527.016345
9.0,1632,530.171154
2.0,812,531.696621
0.0,523,532.642624
0.0,504,533.576557
6.0,1513,536.577921
3.0,1065,538.55352
9.0,1616,541.77265
1.0,704,543.094247
0.0,521,544.117224
1.0,655,545.297875
5.0,1398,548.110961
9.0,1644,551.410449
1.0,628,552.604813
0.0,543,553.578253
0.0,511,554.591141
0.0,528,555.554769
0.0,529,556.491686
5.0,1406,559.232858
0.0,527,560.189718
0.0,515,561.155316
2.0,807,562.733478
2.0,800,564.310739
0.0,531,565.247428
11.0,1926,569.111026
0.0,500,570.046286
0.0,521,571.003611
0.0,512,571.974306
0.0,529,572.901423
0.0,529,573.87664
0.0,525,574.849656
1.0,629,576.052315
11.0,1966,580.056054
11.0,1848,583.746428
2.0,816,585.286041
2.0,813,586.834365
0.0,516,587.794835
13.0,1856,591.455268
13.0,1844,595.028705
2.0,829,596.591405
0.0,521,597.561892
0.0,516,598.513543
8.0,1870,602.166445
10.0,1828,605.784503
1.0,644,607.127094
5.0,1402,609.899056
9.0,1644,613.156831
2.0,817,614.786395
0.0,536,615.752373
0.0,525,616.728565
0.0,539,617.727921
0.0,523,618.667065
3.0,1077,620.837258
1.0,637,621.998703
12.0,1960,625.909328
8.0,1919,629.764607
0.0,540,630.741118
0.0,539,631.679701
11.0,1854,635.433869
2.0,904,637.179992
11.0,1896,640.944596
2.0,813,642.498401
2.0,821,644.099718
2.0,903,645.747425
1.0,647,646.970601
2.0,847,648.535051
2.0,839,650.059699
11.0,1974,653.910472
1.0,687,655.253509
1.0,708,656.591822
0.0,543,657.570209
2.0,813,659.089144
5.0,1418,661.820974
11.0,2014,665.79095
2.0,817,667.372954
0.0,537,668.347353
4.0,1236,670.738871
3.0,1012,672.749523
10.0,1750,676.247843
9.0,1519,679.328468
0.0,541,680.286412
1.0,641,681.454127
8.0,1490,684.56763
6.0,1589,687.674419
1.0,711,689.012668
3.0,1008,690.928372
1.0,650,692.089002
7.0,1698,695.488098
2.0,814,697.00273
1.0,645,698.159666
0.0,515,699.134244
1.0,719,700.530756
0.0,539,701.488469
4.0,1101,703.659924
4.0,1113,705.823356
4.0,1079,707.873398
3.0,1109,710.003673
0.0,537,710.967917
2.0,833,712.561566
2.0,911,714.314929
13.0,2084,718.461506
3.0,899,720.127246
9.0,1315,722.648425
0.0,535,723.602243
0.0,520,724.548656
11.0,1095,726.656197
0.0,528,727.56673
2.0,828,729.109064
9.0,1626,732.163638
4.0,1071,734.268421
10.0,1896,738.063518
4.0,1188,740.42901
1.0,719,741.8327
6.0,1478,744.735708
7.0,1578,747.90193
0.0,516,748.868426
0.0,520,749.870976
10.0,1710,753.272746
2.0,851,754.90437
0.0,536,755.90742
0.0,515,756.935347
5.0,1187,759.279157
7.0,1661,762.502898
10.0,1840,766.170809
8.0,1932,769.994193
4.0,1315,772.483467
7.0,1730,775.905541
6.0,1461,778.716009
5.0,1307,781.256448
4.0,1234,783.629066
8.0,1658,786.829413
3.0,1031,788.758223
6.0,1442,791.537206
7.0,1559,794.571724
9.0,1624,797.887436
1.0,647,799.121965
15.0,1672,802.276402
3.0,885,803.972653
2.0,740,805.340552
10.0,1733,808.864286
9.0,1504,811.802962
5.0,1517,814.766214
5.0,1359,817.312782
5.0,1398,820.073237
10.0,2158,824.266531
3.0,880,825.899054
3.0,1023,827.82722
5.0,1251,830.263362
3.0,940,832.075704
11.0,2197,845.742935
17.0,2656,851.046154
7.0,1833,854.640728
7.0,1328,857.158056
9.0,2088,861.298634
3.0,1096,863.395578
8.0,1223,865.780619
12.0,2026,869.874011
8.0,1219,872.252537
7.0,1822,875.912876
13.0,1953,879.797358
7.0,1019,881.776089
5.0,1344,884.485447
6.0,1350,887.118948
3.0,1114,889.28313
10.0,1740,892.693108
13.0,1827,896.304133
11.0,1087,898.448916
10.0,2111,902.524844
12.0,1859,906.127781
11.0,2316,910.781883
11.0,1091,912.89413
11.0,1107,915.0469
9.0,2133,919.274759
7.0,1638,922.499695
13.0,2042,926.530687
14.0,1418,929.248631
6.0,1383,932.032439
10.0,2234,936.435372
12.0,1939,940.217564
11.0,1087,942.317338
13.0,2439,947.212546
11.0,1912,950.989974
11.0,1095,953.070945
11.0,1111,955.252343
15.0,2226,959.594503
4.0,1068,961.610845
10.0,1582,964.750245
7.0,1583,967.905826
2.0,843,969.521511
9.0,1895,973.196735
11.0,1095,975.362913
14.0,1471,978.291723
11.0,1091,980.383737
4.0,1008,982.342447
15.0,2299,986.96888
8.0,1810,990.595502
11.0,1597,993.716824
17.0,2026,997.768128
11.0,1896,1001.537519
17.0,2544,1006.648258
14.0,2302,1011.244365
9.0,1976,1015.245471
7.0,999,1017.224145
12.0,1215,1019.638083
6.0,1360,1022.32214
16.0,2228,1026.803088
11.0,1619,1029.99626
11.0,1892,1033.787165
10.0,1932,1037.725104
12.0,2010,1041.867282
8.0,1582,1045.242698
1.0,651,1046.543335
12.0,1876,1050.609387
12.0,1988,1054.913976
11.0,1103,1057.271641
0.0,528,1058.30617
12.0,2002,1062.60741
14.0,1622,1066.047707
12.0,1294,1068.736604
8.0,1199,1071.299691
8.0,1717,1074.90724
8.0,1135,1077.178836
10.0,1455,1080.190011
8.0,1700,1083.702114
22.0,2944,1089.680681
10.0,2021,1093.7181
6.0,1528,1096.728019
10.0,2246,1101.179518
13.0,1215,1103.565864
23.0,2002,1107.534633
15.0,1595,1110.644065
11.0,1912,1114.451609
10.0,1950,1118.300699
13.0,1951,1122.141328
18.0,2608,1127.409832
14.0,1705,1130.695982
13.0,2188,1135.100426
24.0,2081,1139.339879
4.0,1078,1141.379157
21.0,1861,1145.034422
15.0,2338,1149.585128
13.0,2006,1153.427248
19.0,1667,1156.713651
20.0,2724,1161.977228
26.0,2670,1167.235852
17.0,2276,1171.707481
10.0,1876,1175.475237
12.0,1894,1179.141883
16.0,1982,1183.12201
24.0,2838,1188.93145
24.0,2441,1193.883419
12.0,2287,1198.463162
18.0,2834,1204.190796
18.0,1721,1207.54364
21.0,2814,1213.163615
17.0,2344,1217.814593
19.0,2794,1223.356235
19.0,2279,1227.943144
10.0,2101,1232.019804
14.0,2670,1237.281894
10.0,2236,1241.65959
25.0,2503,1246.634391
13.0,2848,1252.260375
21.0,2604,1257.682334
23.0,3089,1279.574413
21.0,2658,1284.96763
23.0,2902,1290.832895
10.0,2092,1294.979467
6.0,1492,1297.8569
14.0,2538,1303.029408
13.0,2697,1308.496285
19.0,2932,1314.326265
7.0,1722,1317.706927
22.0,2876,1323.495933
34.0,3218,1330.000884
19.0,2696,1335.456396
33.0,3296,1341.915152
14.0,2326,1346.481612
15.0,1770,1349.927692
24.0,2718,1355.310984
9.0,1817,1358.781648
21.0,2494,1363.675553
22.0,2926,1369.462162
17.0,2719,1374.796067
16.0,2691,1379.956158
19.0,2929,1385.656532
22.0,3291,1392.087492
20.0,2430,1396.936881
13.0,2315,1401.43122
27.0,2962,1407.339776
25.0,3243,1413.812811
9.0,2128,1418.017376
0.0,516,1418.980261
9.0,2110,1423.03853
26.0,2830,1428.733998
33.0,3502,1435.644734
24.0,3423,1442.365562
15.0,2303,1446.944283
13.0,2172,1451.09996
18.0,1955,1454.964139
4.0,1215,1457.31397
9.0,1518,1460.357358
8.0,1737,1463.815319
30.0,3352,1470.401184
21.0,1943,1474.197577
19.0,2883,1479.811098
9.0,1779,1483.308055
7.0,1528,1486.300843
8.0,1635,1489.477363
14.0,2609,1494.614545
22.0,3334,1501.34043
14.0,2196,1505.628699
27.0,3261,1511.999317
21.0,2613,1517.13585
26.0,2642,1522.277801
3.0,1028,1524.207135
27.0,3247,1530.519745
15.0,2526,1535.487622
16.0,2311,1539.964347
15.0,2310,1544.466324
24.0,2029,1548.343273
19.0,3508,1555.214318
17.0,1947,1558.995147
21.0,2772,1564.499505
17.0,2568,1569.525229
17.0,1939,1573.274311
23.0,2301,1577.914808
19.0,2933,1583.618713
9.0,1995,1587.503175
20.0,3046,1593.483006
30.0,3500,1600.366915
23.0,3109,1606.497437
14.0,2557,1611.440326
15.0,2560,1616.428808
26.0,2718,1621.671712
18.0,2330,1626.137246
37.0,3927,1633.808885
24.0,1927,1637.478225
18.0,2705,1642.77949
23.0,3090,1648.876157
38.0,3700,1656.145975
23.0,3593,1663.142943
26.0,4117,1671.261216
12.0,2302,1675.743686
14.0,2270,1694.131934
11.0,2202,1698.447194
30.0,3858,1705.938366
17.0,2616,1710.955696
8.0,1858,1714.576383
16.0,2452,1719.291545
27.0,3436,1725.957488
32.0,3555,1732.828527
38.0,3946,1740.617929
16.0,2544,1745.550128
33.0,3224,1751.757221
18.0,2168,1756.035702
22.0,2822,1761.531539
15.0,2402,1766.253743
28.0,3728,1773.51848
19.0,2833,1779.014758
20.0,3042,1784.914405
17.0,2971,1790.670585
32.0,4008,1798.506843
19.0,2598,1803.523182
21.0,3751,1810.686355
19.0,2334,1815.172403
14.0,2300,1819.587561
12.0,2178,1823.923265
9.0,2133,1828.086393
33.0,3460,1834.801924
20.0,3115,1840.842544
22.0,2775,1846.23184
25.0,3036,1852.040175
29.0,3510,1858.907215
15.0,2841,1864.411247
25.0,3632,1871.511006
16.0,3031,1877.565774
9.0,2017,1881.540221
26.0,2603,1886.704183
24.0,3496,1893.677661
16.0,1694,1896.981508
19.0,2062,1900.975481
20.0,3023,1907.003308
49.0,3863,1914.581591
25.0,3234,1920.878288
17.0,1847,1924.542198
42.0,4618,1933.531891
18.0,1527,1936.532686
29.0,3785,1943.962883
20.0,1913,1947.621072
10.0,1991,1951.43556
18.0,2767,1956.884002
30.0,3371,1963.50492
25.0,2453,1968.267174
22.0,3684,1975.477795
26.0,3860,1983.078406
29.0,3326,1989.560482
10.0,2138,1993.698585
42.0,3522,2000.634117
49.0,4991,2010.386954
12.0,2303,2014.858217
3.0,883,2016.522616
18.0,2690,2021.735705
30.0,3988,2029.481623
35.0,4261,2037.80268
13.0,1970,2041.5264
30.0,3808,2048.910566
10.0,2020,2052.76959
26.0,3016,2058.723361
16.0,2356,2063.321733
30.0,4201,2071.579135
33.0,2577,2076.590386
31.0,4336,2085.114668
36.0,3731,2110.32165
21.0,2341,2115.041857
22.0,2113,2119.174212
28.0,3117,2125.454276
18.0,2271,2129.872606
22.0,2237,2134.243491
17.0,2825,2139.69152
48.0,4858,2149.316643
10.0,1828,2152.843351
37.0,4497,2161.723591
16.0,2914,2167.333465
23.0,3540,2174.274533
20.0,2977,2180.004885
17.0,2106,2184.09867
24.0,3767,2191.614993
34.0,3696,2198.793481
21.0,2962,2204.498387
21.0,2430,2209.128927
25.0,3380,2216.190731
24.0,4230,2224.719933
36.0,3771,2232.81465
30.0,2889,2238.623225
16.0,1763,2242.196903
29.0,3993,2250.307832
13.0,2581,2255.524129
45.0,4796,2265.16264
31.0,4432,2273.897628
39.0,3665,2281.236273
63.0,6106,2293.421843
18.0,2617,2298.662789
49.0,4558,2307.734138
19.0,3256,2314.291114
34.0,3422,2320.910498
19.0,2822,2326.394204
21.0,3241,2332.699001
31.0,3635,2339.797923
24.0,2915,2345.518648
25.0,3244,2351.856119
41.0,4255,2360.264997
35.0,3645,2367.295907
28.0,3436,2373.992098
22.0,2463,2378.787416
13.0,2308,2383.369892
46.0,4323,2391.842603
38.0,3496,2398.622615
16.0,2954,2404.297881
24.0,2848,2409.741753
32.0,4537,2418.55682
36.0,2843,2423.991041
40.0,4579,2432.850662
24.0,2502,2437.754633
19.0,1753,2441.086241
32.0,4061,2448.901613
22.0,2824,2454.247264
39.0,4599,2463.092859
17.0,2472,2467.81681
18.0,2824,2473.241548
21.0,3153,2479.39782
24.0,3207,2485.63939
37.0,3675,2492.827152
41.0,4899,2502.573499
14.0,2155,2506.74827
35.0,3704,2536.70879
17.0,3179,2543.031915
31.0,3772,2550.456804
25.0,3120,2556.404898
14.0,2153,2560.529935
27.0,2289,2564.901962
48.0,4976,2574.602661
16.0,2851,2580.126209
34.0,4008,2587.966182
48.0,5333,2598.502826
45.0,4357,2607.049114
28.0,3663,2614.22017
24.0,3711,2621.496676
53.0,4233,2629.782922
31.0,3284,2636.126614
28.0,2257,2640.444168
19.0,2222,2645.022827
32.0,3301,2651.92273
12.0,2234,2656.646466
25.0,4077,2665.142045
35.0,3675,2672.75064
19.0,2528,2677.829785
45.0,4595,2687.117882
24.0,3142,2693.41167
31.0,3615,2700.655961
38.0,3998,2708.779394
66.0,5634,2720.304812
27.0,4061,2728.820241
31.0,2597,2734.079925
20.0,3194,2740.477857
45.0,3440,2747.333232
17.0,2765,2752.905465
21.0,1893,2756.695561
14.0,1628,2760.025005
29.0,2423,2764.829128
29.0,3939,2772.714924
21.0,3079,2779.000676
25.0,3716,2786.465484
28.0,1560,2789.571828
20.0,3093,2795.75988
20.0,2251,2800.269677
20.0,3006,2806.434255
45.0,4035,2814.651728
39.0,4182,2823.049834
39.0,4379,2831.791536
43.0,4590,2840.94949
43.0,5018,2851.060709
51.0,4748,2860.565886
22.0,2666,2865.773341
28.0,3345,2872.374539
60.0,4877,2882.220167
31.0,3653,2889.56072
25.0,3113,2895.912244
39.0,4622,2905.129097
40.0,4550,2914.341885
40.0,3667,2921.487292
18.0,2663,2926.840506
24.0,3726,2934.131483
48.0,5555,2970.985654
36.0,3893,2978.843106
94.0,5717,2990.546518
87.0,4864,3000.287888
28.0,3459,3007.070122
23.0,3313,3013.718911
54.0,4427,3022.532814
52.0,4330,3031.156979
29.0,3688,3038.562725
29.0,2389,3043.356817
34.0,3748,3050.735507
49.0,4840,3060.278272
25.0,3474,3067.105083
29.0,3562,3074.042411
46.0,4762,3083.545525
44.0,3493,3090.416676
25.0,3074,3096.313831
24.0,3785,3103.729385
34.0,3939,3111.512003
13.0,2360,3116.116302
18.0,2050,3120.04832
40.0,4445,3128.919412
43.0,3982,3136.708117
19.0,2715,3142.164829
42.0,4210,3150.450281
27.0,3482,3157.300081
84.0,5551,3168.309771
44.0,4581,3177.366565
58.0,5156,3187.354252
24.0,3405,3193.933856
20.0,3034,3199.80938
22.0,2407,3204.375164
25.0,2586,3209.307951
43.0,4353,3217.650527
37.0,3535,3224.729564
51.0,4732,3234.028336
33.0,3818,3241.749654
45.0,4399,3250.303666
41.0,4585,3259.216773
34.0,3697,3266.393595
49.0,4877,3276.00684
47.0,3434,3282.636256
45.0,3334,3289.203831
37.0,4890,3298.802327
29.0,3849,3306.297225
20.0,2478,3311.01941
22.0,3172,3317.494253
40.0,3165,3323.740268
53.0,4785,3333.15368
39.0,4710,3342.296493
48.0,5392,3352.837298
44.0,4828,3362.276824
32.0,3288,3394.448427
58.0,5760,3405.591546
75.0,6482,3418.181168
23.0,3280,3424.597062
34.0,3821,3431.97812
52.0,4617,3441.039513
61.0,5261,3451.303598
39.0,4533,3460.088623
40.0,3697,3467.304637
41.0,4529,3476.082209
43.0,4832,3485.451132
72.0,6472,3498.021135
24.0,3451,3504.916919
63.0,5873,3516.442279
33.0,4101,3524.634255
20.0,2470,3529.379044
65.0,6394,3541.945571
50.0,4960,3551.586488
82.0,6494,3564.463439
42.0,4412,3573.029581
35.0,4897,3582.533773
63.0,5300,3593.024786
21.0,1997,3596.978563
72.0,6323,3609.541043
19.0,2953,3615.243146
62.0,5416,3625.706496
20.0,3012,3631.625011
34.0,3511,3638.427141
52.0,5305,3648.837587
80.0,6582,3661.741778
42.0,4768,3671.046929
43.0,4488,3679.7518
42.0,4783,3689.165874
68.0,5228,3699.400681
39.0,4153,3707.718925
34.0,4093,3715.756773
41.0,4520,3724.556719
27.0,3956,3732.257784
50.0,4790,3741.728365
15.0,2565,3746.876263
50.0,4428,3755.550558
32.0,4318,3764.055154
49.0,4876,3773.567569
30.0,3309,3780.066525
22.0,3100,3786.079099
17.0,2903,3814.541237
60.0,5433,3825.330462
33.0,3964,3833.008579
29.0,4392,3841.653449
82.0,5940,3853.420992
51.0,4997,3863.299871
22.0,3168,3869.507268
85.0,6099,3881.533277
24.0,2405,3886.294297
22.0,2830,3891.77302
32.0,2796,3897.230982
45.0,4391,3905.898485
41.0,3473,3912.56937
58.0,5370,3923.277809
14.0,2367,3927.906232
67.0,5943,3939.517011
19.0,3085,3945.513922
28.0,3081,3951.458953
49.0,4276,3959.769835
57.0,4356,3968.137875
27.0,3365,3974.61715
25.0,2983,3980.382524
37.0,3396,3987.028392
31.0,4094,3995.081395
33.0,4211,4003.373185
23.0,3718,4010.682356
29.0,3761,4017.996537
35.0,3833,4025.500386
36.0,2665,4030.692585
56.0,5406,4041.489604
60.0,5099,4051.564211
31.0,3537,4058.612863
51.0,5444,4069.557823
41.0,4173,4077.82111
26.0,3604,4084.707393
32.0,3900,4092.370541
56.0,5545,4103.37737
43.0,5036,4113.385099
13.0,2229,4117.718015
19.0,2706,4122.992801
60.0,5183,4133.264306
99.0,7277,4147.682295
99.0,5555,4158.760081
64.0,5420,4169.503016
13.0,2124,4173.58343
52.0,5113,4183.691747
54.0,5541,4194.668337
28.0,3563,4201.606061
50.0,3632,4208.601631
61.0,5384,4245.521853
27.0,3809,4253.015812
44.0,4642,4262.071324
65.0,4827,4271.501044
61.0,4858,4281.08913
35.0,4260,4289.405386
31.0,3711,4296.50672
39.0,3502,4303.251149
58.0,5414,4313.944801
57.0,4778,4323.262529
35.0,4289,4331.687642
77.0,6365,4344.245138
25.0,3001,4350.194851
58.0,5355,4360.690738
50.0,4287,4369.170168
71.0,5344,4379.732362
74.0,6030,4391.441972
45.0,4863,4400.974677
25.0,2703,4406.242253
51.0,4394,4414.944387
79.0,5867,4426.389347
53.0,5554,4437.26607
57.0,5536,4448.058373
41.0,4863,4457.530288
67.0,5327,4468.012406
39.0,4373,4476.51992
32.0,4454,4485.263422
23.0,3331,4491.814416
27.0,3446,4498.544801
58.0,5472,4509.3622
59.0,5257,4519.722003
31.0,4269,4528.111314
30.0,3650,4535.225686
48.0,4878,4544.955629
18.0,1854,4548.611069
51.0,4966,4558.410728
34.0,4084,4566.361535
52.0,4660,4575.610551
42.0,3882,4583.280126
42.0,4706,4592.693251
22.0,2907,4598.369164
29.0,3794,4605.90186
47.0,5191,4616.070801
28.0,3271,4622.627697
68.0,5274,4633.079963
37.0,2916,4638.821652
74.0,5862,4679.293701
40.0,4538,4688.222544
32.0,2524,4693.182339
79.0,6347,4706.161293
74.0,5686,4717.471547
71.0,5518,4728.259154
15.0,2449,4732.973738
16.0,2729,4738.33892
114.0,6856,4752.334821
29.0,3103,4758.667738
36.0,3322,4765.784364
77.0,5353,4776.603271
30.0,2942,4782.524246
21.0,3251,4789.007014
81.0,6727,4802.417986
23.0,3330,4808.9956
17.0,2979,4815.017555
28.0,3647,4822.345883
58.0,4409,4831.158364
42.0,3967,4839.08758
41.0,4299,4847.675012
69.0,5862,4859.058661
48.0,4842,4868.453419
36.0,4897,4877.896739
90.0,6608,4890.925627
28.0,3168,4897.026836
74.0,6463,4909.785166
78.0,5177,4919.900836
56.0,4057,4927.697997
18.0,2112,4931.694152
35.0,4557,4940.48563
57.0,4548,4949.507432
35.0,4046,4957.310377
112.0,7066,4971.079333
54.0,4426,4979.771662
25.0,2961,4985.489186
28.0,3466,4992.162601
52.0,4906,5001.708559
63.0,6061,5013.528542
98.0,6940,5027.150493
59.0,4904,5036.732406
64.0,5585,5047.587238
54.0,5448,5058.316507
45.0,4189,5066.449828
69.0,6853,5099.5537
78.0,6175,5111.540606
