#{"t_start": 1764713411.5769029, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,636,151.385814
0.0,537,152.39162
4.0,1222,154.84288
0.0,528,155.765422
1.0,648,156.930681
1.0,700,158.230814
0.0,535,159.184942
2.0,821,160.723579
4.0,1212,163.055315
4.0,1288,165.589668
0.0,538,166.557596
3.0,879,168.25771
0.0,528,169.222531
0.0,508,170.183091
0.0,502,171.154255
0.0,517,172.090377
3.0,946,173.886594
2.0,823,175.4183
0.0,509,176.325128
2.0,831,177.951561
4.0,1212,180.396548
2.0,825,182.006765
4.0,1123,184.207864
1.0,722,185.571874
1.0,713,186.959869
2.0,910,188.686056
0.0,519,189.675966
1.0,729,191.048873
1.0,717,192.409629
3.0,1080,194.610142
1.0,630,195.81534
0.0,537,196.819069
0.0,519,197.786072
3.0,1003,199.790216
2.0,810,201.452063
0.0,531,202.424138
2.0,825,204.035407
7.0,1708,207.417533
3.0,987,209.362314
0.0,531,210.366985
3.0,1005,212.32657
3.0,943,214.191231
1.0,631,215.332194
1.0,718,216.639007
0.0,501,217.57597
0.0,535,218.501106
1.0,708,219.841805
0.0,523,220.805639
1.0,696,222.138531
0.0,516,223.145696
0.0,528,224.153836
3.0,1018,226.090691
0.0,531,227.034362
3.0,856,228.739727
0.0,508,229.704174
3.0,1027,231.667098
3.0,1106,233.840338
0.0,533,234.823598
0.0,537,235.768354
1.0,716,237.08832
1.0,641,238.223219
2.0,815,239.768306
2.0,801,241.285619
1.0,645,242.49421
1.0,634,243.743844
1.0,711,245.171272
1.0,648,246.395144
1.0,691,247.754701
0.0,523,248.694361
2.0,807,250.202739
0.0,532,251.178683
3.0,1126,253.446617
0.0,519,254.453017
2.0,818,256.059517
0.0,515,257.011293
0.0,521,257.999763
3.0,1026,259.988752
0.0,514,260.909844
3.0,1020,262.842684
3.0,1002,264.843918
1.0,645,266.037282
1.0,703,267.346894
1.0,637,268.548117
0.0,516,269.499929
2.0,823,271.052485
2.0,794,272.573683
0.0,528,273.55142
2.0,822,275.126096
0.0,520,276.066343
1.0,641,277.192214
3.0,1001,279.11121
0.0,521,280.07671
3.0,1029,282.063105
1.0,685,283.392031
1.0,634,284.677972
2.0,756,286.098758
1.0,645,287.278943
0.0,519,288.229869
4.0,1121,290.342083
0.0,543,291.360771
0.0,507,292.304573
4.0,1106,294.450194
0.0,526,295.37503
2.0,802,296.969404
1.0,712,298.321615
0.0,509,299.264388
1.0,615,300.398546
2.0,836,301.954957
0.0,508,302.870066
1.0,708,304.20788
0.0,540,305.179295
4.0,1306,307.671429
0.0,516,308.560326
6.0,1612,311.638572
0.0,506,312.578474
2.0,844,314.235385
0.0,509,315.198619
1.0,700,316.579002
1.0,683,317.894928
0.0,508,318.847126
0.0,541,319.795403
2.0,893,321.51411
0.0,524,322.457963
2.0,822,324.069867
1.0,634,325.249089
0.0,529,326.246094
0.0,523,327.221753
0.0,524,328.178825
1.0,730,329.606361
6.0,1350,332.219317
3.0,1022,334.197109
0.0,533,335.20208
2.0,804,336.711655
5.0,1319,339.284979
1.0,619,340.459337
0.0,532,341.383686
0.0,534,342.283764
2.0,842,343.96007
1.0,700,345.247437
0.0,534,346.206427
3.0,1024,348.187091
0.0,536,349.141724
0.0,532,350.086002
2.0,816,351.638232
2.0,814,353.14842
2.0,825,354.725935
1.0,616,355.851603
1.0,732,357.263093
1.0,717,358.60228
3.0,918,360.357439
0.0,524,361.284271
0.0,493,362.169954
0.0,507,363.130374
1.0,644,364.360178
0.0,520,365.340627
0.0,522,366.290015
0.0,499,367.211292
3.0,931,369.095964
1.0,628,370.23563
0.0,518,371.224708
0.0,532,372.177238
2.0,824,373.709622
0.0,540,374.697581
1.0,636,375.818584
0.0,543,376.760867
1.0,723,378.120424
0.0,511,379.063311
3.0,1098,381.134454
1.0,629,382.274188
2.0,830,383.879932
2.0,816,385.477425
2.0,801,387.021288
5.0,1406,389.853787
1.0,713,391.183296
0.0,523,392.145518
0.0,535,393.127728
0.0,515,394.071332
0.0,525,395.013431
0.0,539,395.965725
1.0,708,397.261567
5.0,1320,399.90008
0.0,510,400.809854
0.0,535,401.779047
3.0,947,403.64034
1.0,695,405.016338
0.0,528,405.976684
1.0,630,407.179729
2.0,900,408.923924
2.0,832,410.451626
1.0,691,411.69305
0.0,507,412.606992
0.0,543,413.540259
6.0,1022,415.599829
1.0,708,421.002024
9.0,1640,424.281429
0.0,541,425.227341
1.0,615,426.364708
1.0,642,427.604753
0.0,512,428.582092
4.0,1127,430.702286
0.0,505,431.625324
0.0,528,432.574065
8.0,1498,435.587021
5.0,1414,438.374856
0.0,519,439.393367
0.0,528,440.327625
1.0,634,441.455532
0.0,532,442.3956
3.0,1016,444.363533
3.0,1001,446.315356
2.0,798,447.776569
2.0,898,449.510228
2.0,760,450.926521
2.0,833,452.462332
0.0,511,453.3699
0.0,538,454.376485
0.0,523,455.326534
0.0,525,456.271876
1.0,645,457.426332
0.0,516,458.409337
0.0,531,459.368586
0.0,536,460.297768
0.0,525,461.267276
2.0,813,462.777006
1.0,701,464.180571
1.0,641,465.373296
0.0,531,466.324931
1.0,637,467.510872
4.0,1125,469.604602
4.0,1230,472.02475
1.0,639,473.16903
1.0,723,474.543211
0.0,524,475.460458
0.0,521,476.403834
0.0,516,477.303788
10.0,1734,480.678235
0.0,512,481.596163
12.0,2134,485.813706
2.0,897,487.554473
4.0,1136,489.660875
4.0,1213,491.962454
0.0,533,492.9334
0.0,535,493.922226
0.0,531,494.854142
5.0,1418,497.625671
5.0,1422,500.511063
5.0,1418,503.318389
0.0,540,504.347759
0.0,543,505.361021
0.0,536,506.397173
2.0,818,507.999817
2.0,889,509.732174
2.0,818,511.309095
5.0,1410,514.151371
0.0,543,515.130379
5.0,1402,517.898488
5.0,1406,520.684258
0.0,529,521.6487
1.0,712,522.980739
0.0,507,524.021476
5.0,1402,526.875283
2.0,811,528.418947
9.0,1640,531.559182
0.0,543,532.506883
0.0,521,533.473309
0.0,527,534.454112
4.0,1280,536.939141
10.0,1820,540.49095
9.0,1632,543.670472
0.0,529,544.666171
0.0,532,545.650654
9.0,1624,548.962863
2.0,798,550.503151
5.0,1418,553.291663
0.0,516,554.303231
0.0,507,555.294202
0.0,512,556.244812
2.0,804,557.756861
0.0,525,558.681457
9.0,1518,561.740107
0.0,521,562.723799
0.0,508,563.662915
0.0,532,564.646741
2.0,833,566.174804
0.0,523,567.099838
5.0,1423,569.938553
0.0,515,570.89401
0.0,533,571.876794
0.0,533,572.803551
0.0,525,573.728598
0.0,535,574.730912
1.0,715,576.12254
0.0,527,577.102424
2.0,836,578.678219
0.0,513,579.608289
2.0,753,581.023669
0.0,535,581.99828
0.0,529,582.93854
5.0,1418,585.736514
0.0,532,586.680879
0.0,507,587.593148
0.0,521,588.577987
0.0,537,589.525549
0.0,517,590.511296
10.0,1822,594.007849
0.0,523,594.891165
0.0,525,595.82453
0.0,519,596.777085
0.0,533,597.759233
10.0,1808,601.326078
0.0,540,602.286574
12.0,2154,606.702111
1.0,640,607.97623
9.0,1535,611.01732
0.0,525,611.989293
0.0,523,612.949574
9.0,1616,616.286087
5.0,1390,619.070684
1.0,731,620.465874
10.0,1804,624.070643
2.0,767,625.506061
0.0,531,626.43973
5.0,1318,629.073904
0.0,515,630.046645
0.0,505,630.991255
0.0,539,631.915329
0.0,537,632.865851
0.0,540,633.869319
10.0,1820,637.493909
3.0,947,639.351104
9.0,1620,642.487037
15.0,2144,646.783338
2.0,925,648.480906
11.0,1926,652.190919
3.0,1044,654.248188
1.0,643,655.453653
0.0,537,656.411824
9.0,1620,659.62244
1.0,703,660.937141
1.0,696,662.226991
5.0,1419,664.97271
0.0,503,665.885557
0.0,532,666.853727
2.0,773,668.307296
0.0,533,669.298669
2.0,840,670.859195
3.0,1036,672.924052
4.0,1157,675.180624
2.0,804,676.707124
0.0,539,677.676782
2.0,826,679.232831
2.0,947,681.051277
3.0,940,682.845801
3.0,875,684.642252
1.0,706,685.954694
0.0,520,686.884742
0.0,541,687.838321
1.0,700,689.1724
4.0,1212,691.475582
0.0,517,692.422631
5.0,1223,694.783721
0.0,532,695.771403
7.0,1731,699.176977
1.0,647,700.3798
5.0,1418,703.168609
1.0,635,704.412301
9.0,1534,707.382696
9.0,1640,710.594713
0.0,519,711.525555
1.0,720,712.853104
1.0,651,714.026291
9.0,1702,717.398131
0.0,532,718.363128
2.0,755,719.776253
7.0,1716,723.110367
9.0,1964,727.012674
1.0,723,728.32337
15.0,2522,733.226197
5.0,1195,735.542633
4.0,1055,737.587236
1.0,644,738.803281
1.0,731,740.150147
2.0,831,741.744787
12.0,2064,745.834002
12.0,2044,750.024137
1.0,723,751.331174
8.0,1986,755.365032
0.0,539,756.386688
0.0,527,757.414086
1.0,699,758.710461
8.0,1137,760.919096
7.0,1027,762.838225
8.0,1714,766.25708
5.0,1125,768.355422
7.0,1717,771.818099
4.0,1339,774.332709
5.0,1354,776.9627
2.0,761,778.4239
10.0,1816,781.984385
9.0,1628,785.167359
9.0,1949,788.958886
8.0,1791,792.437332
7.0,1640,795.747516
4.0,1065,797.800363
11.0,2010,801.731532
6.0,1371,804.377982
6.0,1439,807.256038
4.0,1059,809.335412
11.0,2004,813.301642
7.0,1579,816.39867
5.0,1197,818.713332
1.0,689,819.997627
10.0,1585,823.037797
10.0,1748,826.471019
5.0,1288,828.935387
7.0,1491,831.842627
5.0,1426,834.663327
7.0,1659,847.193056
7.0,1898,850.961577
6.0,1543,853.999767
7.0,1579,857.046166
9.0,1692,860.378398
3.0,1035,862.371691
4.0,989,864.315313
3.0,1019,866.278888
4.0,1314,868.870815
11.0,2167,873.216182
6.0,1251,875.675735
8.0,1730,879.079398
4.0,1235,881.48912
9.0,1620,884.831952
9.0,1297,887.387313
4.0,1150,889.628068
12.0,2111,893.850968
6.0,1453,896.667393
4.0,1154,898.896841
9.0,2025,902.809682
8.0,1992,906.699263
8.0,1871,910.454294
11.0,1111,912.570153
16.0,2646,917.857582
12.0,1306,920.366796
14.0,2394,925.098688
11.0,1892,928.791152
8.0,1858,932.53498
23.0,2966,938.394973
8.0,1851,942.030241
12.0,2234,946.499039
10.0,1643,949.757007
12.0,2008,953.734389
11.0,1815,957.362751
11.0,2283,961.828155
9.0,1978,965.803704
11.0,1091,967.934548
9.0,1824,971.534305
12.0,2088,975.741373
15.0,1467,978.627085
8.0,1817,982.172154
11.0,1095,984.339632
2.0,847,985.910279
8.0,1678,989.244581
7.0,1687,992.564853
18.0,2243,997.080809
8.0,1739,1000.538392
11.0,2127,1004.783397
9.0,1933,1008.643541
17.0,3084,1014.877144
10.0,2180,1019.302655
16.0,2291,1023.99033
12.0,2366,1028.715156
16.0,2459,1033.568822
15.0,2458,1038.667652
14.0,1563,1041.808857
9.0,1852,1045.712109
19.0,1755,1049.433719
12.0,1227,1052.018232
13.0,1275,1054.778895
0.0,516,1055.867775
1.0,627,1057.127858
9.0,1644,1060.612242
8.0,1708,1064.233313
9.0,1400,1067.16519
11.0,1602,1070.576057
15.0,2164,1075.206535
11.0,2210,1079.817341
13.0,2121,1084.275091
11.0,1635,1087.505461
11.0,1111,1089.631727
14.0,2490,1094.623217
11.0,1091,1096.728379
14.0,2599,1101.975836
12.0,1984,1105.93127
13.0,2240,1110.374873
14.0,2402,1115.187097
18.0,2109,1119.381576
14.0,1474,1122.260461
8.0,1829,1125.934219
15.0,2289,1130.430454
11.0,2198,1134.810143
16.0,2527,1140.017375
15.0,2120,1144.197389
12.0,1849,1147.761259
20.0,1906,1151.459536
14.0,2400,1156.140182
17.0,2009,1159.997389
14.0,1571,1163.00307
18.0,2863,1168.619627
9.0,1997,1172.522991
24.0,2041,1176.621422
13.0,2495,1181.603417
15.0,2384,1186.512021
14.0,2304,1191.203904
25.0,3270,1197.852627
19.0,2840,1203.588859
13.0,2112,1207.798944
20.0,2828,1213.400292
12.0,2262,1217.899055
17.0,2849,1223.587086
10.0,2200,1227.977969
12.0,2540,1232.982298
19.0,2652,1238.175426
23.0,3048,1244.271768
22.0,2429,1249.019071
24.0,3405,1255.910789
28.0,4400,1280.599977
21.0,2543,1285.789068
17.0,1839,1289.439134
11.0,1111,1291.577974
17.0,2388,1296.290767
11.0,1099,1298.419922
18.0,2927,1304.351253
18.0,2195,1308.756371
16.0,1903,1312.460084
20.0,3148,1318.73391
27.0,3568,1325.941237
13.0,2326,1330.659056
14.0,2069,1334.827467
15.0,2398,1339.517173
20.0,2836,1345.102641
21.0,3009,1351.053704
17.0,3157,1357.314009
15.0,2905,1362.971442
17.0,3063,1369.02497
21.0,2562,1374.067416
16.0,3035,1379.896352
47.0,4307,1388.392601
18.0,2681,1393.681366
17.0,2531,1398.695162
18.0,2645,1403.875715
8.0,1676,1407.144653
21.0,3180,1413.440342
19.0,2526,1418.507069
21.0,3197,1424.868319
18.0,2598,1429.95618
14.0,2283,1434.383624
24.0,3813,1441.913136
11.0,2130,1446.149246
10.0,2158,1450.294137
7.0,1440,1453.020353
16.0,2397,1457.824214
12.0,2450,1462.729478
5.0,1176,1465.053737
30.0,3750,1472.479055
13.0,1990,1476.279036
13.0,1911,1480.001893
16.0,2349,1484.653938
5.0,1272,1487.099338
10.0,1943,1490.916627
23.0,3376,1497.660622
32.0,3127,1503.895654
37.0,3725,1511.254442
18.0,2732,1516.62655
18.0,2440,1521.378087
20.0,2746,1526.730902
16.0,2327,1531.206131
10.0,2100,1535.263272
21.0,1947,1539.046616
20.0,3551,1546.05295
16.0,1802,1549.504629
22.0,2271,1553.918468
13.0,2372,1558.534606
12.0,2579,1563.576182
31.0,2854,1569.23642
25.0,2924,1575.128045
12.0,2395,1579.809336
25.0,3623,1586.924304
12.0,2421,1591.709875
16.0,2689,1596.965529
27.0,3239,1603.28944
13.0,2214,1607.580374
11.0,2198,1611.80172
9.0,1960,1615.600926
7.0,1624,1618.732463
20.0,2519,1623.520276
28.0,3354,1630.116397
20.0,2706,1635.371752
21.0,2608,1640.449335
25.0,3824,1648.033726
23.0,2061,1651.977823
20.0,2450,1656.762852
20.0,1933,1660.448077
36.0,3817,1667.923348
16.0,2478,1672.672578
17.0,2348,1677.218783
27.0,3831,1698.799589
29.0,3471,1705.507694
22.0,3328,1711.991361
17.0,1967,1715.775449
13.0,2626,1720.812279
22.0,2679,1726.014886
27.0,2651,1731.120986
19.0,2972,1736.940975
22.0,3214,1743.211905
24.0,3555,1750.162044
18.0,2298,1754.672171
21.0,3467,1761.45675
9.0,1989,1765.350078
19.0,3142,1771.495718
16.0,2202,1775.763218
50.0,5047,1785.592983
23.0,3363,1792.157377
37.0,3913,1799.813679
31.0,3345,1806.191356
32.0,3306,1812.547342
16.0,2616,1817.673423
54.0,4661,1826.901142
25.0,3067,1832.837123
31.0,3225,1839.109839
17.0,2912,1844.777102
40.0,4016,1852.549061
38.0,3007,1858.422567
47.0,5306,1868.782332
16.0,2462,1873.631029
23.0,2057,1877.64898
19.0,2091,1881.782663
21.0,1967,1885.615187
18.0,2771,1891.122163
25.0,2391,1895.873375
43.0,4524,1904.883522
4.0,1307,1907.404357
19.0,2187,1911.586036
41.0,5191,1921.781074
14.0,1514,1924.808363
25.0,3210,1930.981409
19.0,2867,1936.608752
10.0,2202,1940.878407
23.0,3362,1947.4318
11.0,2165,1951.629535
19.0,2793,1957.140473
16.0,2274,1961.539077
17.0,2971,1967.355687
27.0,2894,1972.981611
28.0,3595,1979.963323
17.0,2084,1984.124932
15.0,2805,1989.531558
18.0,2079,1993.564493
15.0,2715,1998.903382
29.0,3734,2006.191309
19.0,2699,2011.346866
19.0,2244,2015.679082
13.0,2386,2020.357985
9.0,1918,2024.121599
33.0,3211,2030.255892
26.0,3425,2036.904571
28.0,3306,2043.298399
13.0,1926,2046.964769
21.0,1835,2050.440567
21.0,2983,2056.315354
17.0,2794,2061.668523
39.0,3324,2068.334076
11.0,2175,2072.466459
18.0,2878,2078.052306
25.0,2424,2082.688622
13.0,2381,2087.393622
12.0,2034,2091.328122
17.0,2355,2113.939291
35.0,2797,2119.458097
17.0,2116,2123.610337
46.0,4428,2132.441824
29.0,3299,2138.922721
28.0,3536,2146.007768
13.0,2445,2150.777792
30.0,3449,2157.582417
35.0,3989,2165.319112
48.0,4437,2173.968439
29.0,3611,2180.955276
27.0,2885,2186.592147
31.0,3845,2194.22589
20.0,3443,2200.846468
20.0,2953,2206.545115
27.0,3482,2213.574669
24.0,2005,2217.735331
23.0,3457,2224.653978
24.0,3599,2232.358362
19.0,3119,2238.743098
28.0,3342,2245.519773
16.0,1799,2249.091331
32.0,4427,2258.258474
32.0,3032,2264.154683
14.0,2588,2269.132855
32.0,4309,2277.674706
19.0,3384,2284.508004
31.0,4089,2292.486997
23.0,3061,2298.649847
21.0,3201,2305.037696
18.0,3225,2311.471653
31.0,3331,2318.018308
15.0,1575,2320.938444
49.0,4311,2329.43594
36.0,3539,2336.371229
35.0,4640,2345.510369
38.0,4098,2353.577474
22.0,2778,2358.959158
32.0,4260,2367.253053
21.0,3240,2373.522325
23.0,2707,2378.88552
36.0,3560,2386.085855
36.0,3574,2392.970117
21.0,3413,2399.61074
23.0,3413,2406.218829
17.0,2026,2410.059523
43.0,4635,2419.050349
30.0,3446,2425.650923
21.0,2981,2431.375587
21.0,2438,2436.134547
22.0,3213,2442.400776
27.0,3077,2448.199192
24.0,3543,2454.960194
33.0,4045,2462.709535
20.0,3411,2469.29612
29.0,3869,2476.781167
29.0,4467,2485.536483
41.0,3790,2492.988761
31.0,3828,2500.48831
26.0,3390,2507.202568
39.0,3274,2536.257132
51.0,4442,2545.192761
19.0,2891,2550.87546
26.0,3101,2556.776596
19.0,2943,2562.449562
36.0,4363,2570.97835
22.0,2755,2576.317789
24.0,2462,2581.066824
47.0,4573,2590.010081
19.0,2173,2594.196478
21.0,3370,2600.802537
30.0,2959,2606.531824
41.0,3609,2613.595172
36.0,3922,2621.318584
42.0,4839,2630.839851
52.0,4177,2638.87607
23.0,2307,2643.377973
37.0,4418,2652.857275
55.0,5777,2665.066526
22.0,3463,2672.236464
26.0,2663,2677.670305
24.0,2514,2682.658792
36.0,4134,2691.030436
53.0,4304,2699.685203
32.0,3869,2707.554815
71.0,4995,2717.672728
33.0,4426,2726.90085
20.0,3294,2733.719619
24.0,2995,2739.683979
21.0,2612,2744.851304
33.0,3982,2752.926003
30.0,3435,2759.978691
29.0,3604,2767.241233
27.0,3624,2774.47006
31.0,3550,2781.716092
37.0,3453,2788.725653
29.0,3033,2794.884939
46.0,4183,2803.268412
24.0,2287,2808.019924
31.0,4397,2817.03671
39.0,3921,2824.899548
43.0,4538,2833.955991
25.0,3803,2841.525294
31.0,3007,2847.539036
26.0,3422,2854.328087
38.0,4261,2862.832287
40.0,4233,2871.243726
46.0,4538,2880.321544
35.0,3499,2887.295112
31.0,3465,2894.311442
43.0,3575,2901.500141
23.0,2810,2907.073145
17.0,2646,2912.441333
28.0,3417,2919.20328
29.0,2780,2924.736072
62.0,6176,2937.025573
20.0,3261,2969.303238
51.0,4782,2978.916883
27.0,3691,2986.556681
60.0,5299,2997.170697
60.0,5102,3007.254495
31.0,3700,3014.664916
47.0,4171,3022.968842
22.0,2804,3028.487489
51.0,5231,3039.058097
17.0,1934,3042.868577
45.0,4119,3051.020575
54.0,5010,3060.904722
18.0,2958,3066.682429
28.0,3792,3074.041115
31.0,4090,3082.162799
49.0,4797,3091.655017
31.0,3902,3099.130407
26.0,3454,3105.942839
43.0,4553,3114.952392
34.0,2961,3120.71098
16.0,2892,3126.496173
13.0,2558,3131.418945
30.0,3431,3138.151383
28.0,3064,3144.316319
20.0,2815,3149.788469
45.0,4569,3158.783235
33.0,2847,3164.416269
27.0,3394,3171.107146
68.0,6336,3183.465987
54.0,5064,3193.339387
67.0,4925,3202.893059
72.0,5667,3213.800833
62.0,4815,3223.11017
32.0,2777,3228.658084
30.0,4098,3236.947807
51.0,5741,3248.208541
38.0,4063,3256.094301
49.0,4647,3265.153227
34.0,3241,3271.47396
44.0,5110,3281.427996
70.0,4852,3291.17421
38.0,4251,3299.428709
61.0,5197,3309.575017
36.0,4015,3317.754189
39.0,4316,3326.333831
48.0,4125,3334.428667
44.0,4253,3342.635528
27.0,3849,3350.172204
50.0,3972,3357.9458
38.0,4097,3365.80873
59.0,4815,3400.86614
28.0,2593,3405.889087
62.0,4789,3415.148291
52.0,5507,3425.88098
68.0,5001,3435.675379
28.0,3815,3443.120539
32.0,4342,3451.578878
25.0,2501,3456.307883
66.0,6068,3468.19055
27.0,3083,3474.05334
30.0,4627,3483.066936
64.0,5268,3493.276326
24.0,3156,3499.465241
26.0,3329,3506.007028
22.0,3356,3512.516694
53.0,5451,3523.294231
33.0,3346,3529.942002
40.0,4350,3538.335829
35.0,3675,3545.514931
56.0,5194,3555.582057
44.0,4189,3563.845238
31.0,3264,3570.235707
22.0,3092,3576.1991
35.0,3471,3582.924933
71.0,5668,3594.177278
26.0,2946,3600.067049
49.0,4418,3608.718206
43.0,4132,3616.72873
43.0,5043,3626.487109
69.0,5844,3637.988634
23.0,3547,3644.950727
31.0,3348,3651.404265
15.0,2259,3655.855923
39.0,4797,3665.176437
63.0,5559,3675.978722
44.0,3188,3682.106944
63.0,4928,3691.844657
57.0,4071,3699.760145
78.0,6245,3712.198545
39.0,3943,3719.941746
56.0,5464,3730.61444
41.0,3881,3738.268559
38.0,4001,3746.198404
54.0,5192,3756.40125
27.0,3937,3764.155407
62.0,5222,3774.365694
28.0,3599,3781.393173
52.0,3968,3789.083174
69.0,5069,3821.971752
21.0,3620,3829.110363
55.0,3285,3835.41444
66.0,5973,3847.216547
23.0,3225,3853.567146
20.0,2995,3859.433952
32.0,4362,3867.997528
29.0,3482,3874.862764
45.0,3845,3882.376032
84.0,6822,3895.921466
46.0,4637,3905.092592
60.0,4714,3914.32812
31.0,3613,3921.368385
84.0,6165,3933.536225
24.0,3009,3939.36868
72.0,5502,3950.112968
56.0,4724,3959.367876
50.0,5046,3969.124969
70.0,6359,3981.610997
59.0,5767,3992.949149
52.0,4902,4002.555638
43.0,4620,4011.775128
52.0,5391,4022.364122
56.0,5057,4032.352413
28.0,3968,4040.246334
57.0,5761,4051.651345
57.0,4482,4060.629939
60.0,4691,4070.023664
60.0,5757,4081.40257
58.0,5610,4092.411206
26.0,3542,4099.385851
33.0,3658,4106.699091
71.0,6580,4119.658274
53.0,4920,4129.433388
52.0,5459,4140.224656
34.0,3913,4147.968637
40.0,3694,4155.286998
27.0,2811,4160.829588
84.0,6190,4172.985721
29.0,4125,4181.097651
41.0,4004,4189.167876
81.0,5731,4200.361781
47.0,4463,4208.988244
81.0,4596,4244.336681
74.0,6304,4256.802891
33.0,3015,4262.557906
61.0,5652,4273.639013
49.0,4602,4282.655311
42.0,4202,4290.846423
44.0,4537,4299.610361
90.0,6170,4311.655294
57.0,5229,4321.958362
52.0,4733,4331.305674
44.0,4582,4340.287282
42.0,4466,4349.103192
33.0,4264,4357.500987
50.0,5074,4367.475417
29.0,3651,4374.696656
48.0,4204,4382.902264
50.0,5014,4392.550747
67.0,5488,4403.349817
34.0,3738,4410.80173
69.0,5118,4420.776477
26.0,3586,4427.713425
32.0,3735,4435.005402
63.0,5043,4444.800943
47.0,5009,4454.619605
47.0,4989,4464.362396
19.0,2760,4469.7968
29.0,4193,4477.968091
48.0,5348,4488.532704
75.0,6225,4500.822936
37.0,4167,4509.050986
70.0,5081,4519.069281
55.0,4657,4528.204062
38.0,4415,4536.826465
68.0,5849,4548.580007
29.0,3551,4555.60627
51.0,4773,4564.947559
42.0,4406,4573.612983
81.0,5552,4584.702107
36.0,3683,4592.002583
69.0,5259,4602.442891
30.0,4593,4611.507683
14.0,2659,4616.751709
33.0,4518,4625.753792
41.0,3689,4633.006256
93.0,6819,4675.342635
58.0,5092,4685.572704
57.0,4671,4694.827056
23.0,3188,4701.230726
26.0,3824,4708.969641
33.0,4212,4717.260545
78.0,5368,4727.778829
47.0,4755,4737.108798
38.0,4431,4745.992471
33.0,3665,4753.466136
24.0,2977,4759.464532
82.0,6547,4773.152788
32.0,4243,4781.741391
59.0,4589,4790.941569
67.0,5248,4801.389468
95.0,6360,4814.153178
69.0,5082,4824.463436
29.0,3591,4831.612378
58.0,4233,4840.030225
65.0,5982,4851.93191
64.0,5622,4862.857376
37.0,3528,4869.690799
42.0,4362,4878.127033
59.0,5573,4889.116124
63.0,5114,4899.017614
79.0,6441,4911.712147
47.0,5566,4922.539803
38.0,4057,4930.429281
54.0,4535,4939.219523
31.0,2906,4944.873925
68.0,5071,4954.81297
46.0,4707,4963.925521
101.0,7223,4978.113543
100.0,6888,4991.508405
71.0,5342,5001.949248
69.0,4841,5011.304497
38.0,4304,5019.760704
68.0,5758,5031.039495
45.0,3977,5038.745886
77.0,6595,5051.589394
33.0,3299,5058.126272
47.0,5025,5067.949885
52.0,5194,5097.780293
41.0,4335,5106.104082
59.0,5338,5116.446519
79.0,6420,5128.967197
50.0,4129,5137.111566
56.0,4935,5146.603462
46.0,4558,5155.320878
20.0,3277,5161.523382
29.0,2768,5166.842283
28.0,3135,5172.822981
78.0,5540,5183.486642
69.0,4644,5192.458453
80.0,6749,5205.647549
