#{"t_start": 1764713411.4363675, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
7.0,1594,1130.246436
12.0,2102,1134.410627
16.0,2012,1138.509829
11.0,1892,1142.220015
16.0,1871,1145.93217
16.0,1970,1149.775193
11.0,1881,1153.384263
10.0,1809,1156.947664
21.0,2950,1162.659423
15.0,2840,1168.28241
21.0,2792,1173.901025
17.0,1513,1176.857091
14.0,1482,1179.756701
10.0,2043,1183.88419
13.0,2532,1188.997981
22.0,3572,1196.269814
23.0,2981,1202.280367
16.0,2766,1207.867644
19.0,2501,1212.803994
19.0,1729,1216.258217
23.0,2393,1220.978818
23.0,3201,1227.390764
21.0,2526,1232.434384
7.0,1704,1235.781344
7.0,1620,1238.923959
33.0,3811,1246.50154
15.0,2549,1251.530774
35.0,3817,1275.181274
21.0,3122,1281.377811
12.0,2429,1286.338782
20.0,2747,1291.865705
6.0,1504,1294.750798
11.0,2064,1298.886408
18.0,2969,1304.885643
13.0,2333,1309.542848
20.0,2388,1314.300475
21.0,2467,1319.193875
15.0,2812,1324.852564
13.0,2889,1330.657059
12.0,2052,1334.724629
22.0,1959,1338.533721
24.0,2501,1343.376091
10.0,2193,1347.718287
234.0,3260,1354.213657
14.0,2734,1359.523182
16.0,3075,1365.658662
22.0,3298,1372.154537
30.0,3429,1378.767916
31.0,3403,1385.436652
15.0,2975,1391.284504
30.0,3636,1398.550283
34.0,3989,1406.451084
19.0,2699,1411.848832
14.0,2658,1417.10735
12.0,2539,1422.053817
18.0,2725,1427.465067
8.0,1768,1430.933925
13.0,2064,1434.899221
12.0,2489,1439.71638
22.0,2820,1445.380064
11.0,1934,1449.081875
18.0,2473,1453.95587
12.0,2316,1458.587341
11.0,1879,1462.317428
17.0,2495,1467.285411
11.0,2236,1471.653861
23.0,2990,1477.482749
19.0,2479,1482.346525
15.0,2151,1486.59222
7.0,1741,1490.019736
16.0,2328,1494.59796
27.0,3033,1500.729959
28.0,2545,1505.752572
4.0,1204,1508.011069
16.0,2031,1511.952894
11.0,2080,1516.022154
12.0,2316,1520.574296
17.0,3080,1526.543959
22.0,2810,1532.037539
21.0,3124,1538.15002
17.0,1533,1541.060964
18.0,2748,1546.424386
20.0,2299,1550.899465
27.0,2563,1555.83392
24.0,2077,1559.896401
36.0,3960,1567.825266
17.0,3099,1573.955493
13.0,1430,1576.723358
22.0,2824,1582.242929
16.0,2343,1586.791616
14.0,2533,1591.78325
18.0,3169,1598.005247
29.0,3591,1605.07268
8.0,2005,1608.934348
19.0,3008,1614.767472
7.0,1847,1618.268536
15.0,2840,1623.710521
27.0,2777,1629.118291
39.0,3435,1635.812953
37.0,4141,1644.030696
15.0,2892,1649.656437
33.0,3285,1656.069029
15.0,2244,1660.411556
44.0,4453,1669.172777
33.0,4080,1677.169759
19.0,3012,1697.092587
16.0,2381,1701.686778
10.0,2117,1705.782257
22.0,3042,1711.642553
38.0,2973,1717.392266
20.0,2994,1723.162267
21.0,2972,1728.9435
29.0,3512,1735.7401
27.0,3105,1741.844169
29.0,3585,1748.801096
13.0,2325,1753.251252
20.0,2905,1758.984167
18.0,2858,1764.569761
28.0,3372,1771.165639
13.0,2204,1775.455695
30.0,2693,1780.601441
16.0,3129,1786.673476
21.0,2662,1791.814613
35.0,3190,1798.039881
54.0,4794,1807.296605
8.0,1622,1810.325181
21.0,3292,1816.781824
34.0,4698,1826.069144
23.0,2948,1831.797163
29.0,2803,1837.218539
22.0,3456,1843.93866
29.0,3467,1850.676845
27.0,3165,1856.825517
28.0,3271,1863.174599
21.0,3155,1869.289449
21.0,3221,1875.740876
15.0,3013,1881.70688
16.0,1743,1885.128309
21.0,1993,1889.111023
20.0,1979,1892.931304
61.0,4189,1901.237613
11.0,2132,1905.440524
26.0,3374,1912.075307
25.0,3100,1918.088211
42.0,3737,1925.542578
14.0,2801,1930.892264
26.0,3127,1937.076135
18.0,2932,1942.79363
17.0,3098,1948.911803
12.0,2519,1953.775987
12.0,1886,1957.448397
28.0,3630,1964.602349
21.0,2808,1969.987356
14.0,2604,1975.105005
22.0,3229,1981.336496
11.0,2443,1986.168463
19.0,2889,1991.76877
19.0,2842,1997.288405
28.0,4069,2005.316549
25.0,3357,2011.789434
14.0,2108,2015.857403
16.0,2462,2020.658779
15.0,2499,2025.478863
21.0,3136,2031.477404
21.0,2803,2036.903973
20.0,3298,2043.272255
27.0,3981,2050.995599
14.0,2412,2055.677135
31.0,3672,2062.854481
33.0,2914,2068.661632
29.0,3434,2075.37449
30.0,3286,2081.636295
25.0,3111,2087.874463
28.0,3145,2111.901711
23.0,2758,2117.429519
48.0,4650,2126.81195
13.0,2206,2131.094635
30.0,3779,2138.452761
19.0,3026,2144.506219
15.0,2846,2150.098418
20.0,3499,2156.914971
32.0,3694,2164.123469
24.0,3125,2170.110577
19.0,1741,2173.445175
12.0,1295,2175.931475
25.0,2683,2181.049728
33.0,3540,2188.053535
32.0,3252,2194.492865
87.0,5782,2205.753181
25.0,3818,2213.383251
27.0,3269,2220.139619
27.0,3976,2228.187548
34.0,4522,2237.762712
20.0,2915,2243.70042
19.0,3152,2250.060498
27.0,2962,2256.068387
41.0,4699,2265.508379
21.0,3273,2271.848951
31.0,3527,2278.88981
35.0,3996,2286.90349
27.0,4092,2295.005169
15.0,2763,2300.525564
43.0,3965,2308.410315
28.0,3767,2315.957254
34.0,3347,2322.406497
27.0,3929,2330.11654
15.0,2379,2334.715321
28.0,3934,2342.383254
34.0,4248,2350.743473
23.0,3309,2357.22893
20.0,1993,2361.129731
23.0,3244,2367.31555
9.0,1834,2370.878653
26.0,1986,2374.711789
30.0,2743,2380.115121
38.0,4608,2389.242263
57.0,5313,2399.56637
20.0,3164,2405.670295
53.0,3987,2413.340374
32.0,4260,2421.591377
42.0,5067,2431.384382
16.0,2144,2435.55862
32.0,3326,2442.061005
43.0,4568,2450.854507
15.0,1598,2453.833987
38.0,4597,2462.645436
19.0,2646,2467.759828
40.0,4182,2475.846124
18.0,2759,2481.276015
13.0,1510,2484.109692
28.0,2736,2489.400685
37.0,3959,2497.182253
23.0,2109,2501.26765
32.0,3282,2507.742986
28.0,4066,2538.449903
40.0,4436,2547.23733
20.0,2915,2552.943091
30.0,3831,2560.330371
34.0,4054,2568.179146
20.0,3502,2575.072686
27.0,3528,2581.948757
40.0,3816,2589.36418
24.0,3451,2596.152937
39.0,3325,2602.668723
33.0,2746,2607.967358
15.0,2274,2612.366092
57.0,5671,2623.573513
39.0,4089,2631.568542
22.0,3127,2637.566085
20.0,3068,2643.60715
30.0,3254,2650.535124
31.0,3757,2658.47311
47.0,4542,2667.984201
28.0,3678,2675.654431
32.0,2104,2679.824244
14.0,2654,2685.154172
59.0,5696,2696.659469
37.0,4197,2705.193661
50.0,4059,2713.349292
41.0,4562,2722.799432
24.0,3076,2729.198406
23.0,3264,2735.855316
14.0,1502,2738.774918
43.0,4535,2747.900745
32.0,2204,2752.307961
19.0,2895,2758.275526
25.0,3186,2764.568289
43.0,4574,2773.840302
15.0,2534,2779.03527
35.0,2951,2784.977741
33.0,3150,2791.45914
37.0,3904,2799.28715
28.0,3090,2805.573462
27.0,2844,2811.366301
34.0,2848,2817.21427
55.0,4962,2827.213187
33.0,3477,2834.069598
16.0,2532,2839.021982
52.0,4695,2848.442703
23.0,3393,2855.229737
59.0,5354,2865.857191
27.0,3362,2872.489672
7.0,1552,2875.600836
25.0,2925,2881.396366
23.0,2285,2885.960553
29.0,3893,2893.795272
52.0,4866,2903.624023
37.0,3777,2911.323652
71.0,5999,2923.245519
43.0,4853,2932.935591
44.0,4317,2941.461693
61.0,5585,2978.563137
23.0,3314,2985.47737
32.0,3022,2991.489366
23.0,4106,2999.63498
39.0,3833,3007.147268
33.0,4441,3016.142908
48.0,3635,3023.315317
61.0,4879,3033.042175
21.0,2697,3038.387134
26.0,2355,3043.148464
41.0,5131,3053.28492
29.0,3403,3059.961065
45.0,4805,3069.41791
30.0,3685,3076.694269
40.0,3906,3084.4107
22.0,2868,3090.005562
57.0,5585,3100.862448
30.0,3749,3108.25551
44.0,4536,3117.248505
27.0,3209,3123.598619
46.0,4698,3132.842147
27.0,3829,3140.491944
13.0,2581,3145.568396
24.0,3041,3151.568141
52.0,4770,3161.050267
42.0,5043,3171.009819
50.0,4552,3179.866474
37.0,4668,3189.029937
33.0,3058,3194.977279
28.0,2962,3200.677741
39.0,4819,3209.936572
26.0,2790,3215.176224
53.0,4500,3224.123965
47.0,4793,3233.459653
50.0,5140,3243.892759
53.0,4776,3253.102842
46.0,4593,3262.031723
53.0,4858,3271.597279
51.0,5453,3282.260808
37.0,3350,3288.811824
72.0,6250,3301.16254
30.0,3571,3308.085669
47.0,4502,3317.141501
35.0,3540,3324.106375
45.0,4388,3332.713461
68.0,5597,3343.636383
19.0,2788,3349.057527
53.0,5264,3359.369383
31.0,3622,3366.299595
47.0,4841,3401.446606
38.0,4106,3409.423498
45.0,4718,3418.584749
33.0,3704,3425.818219
30.0,3187,3431.962141
46.0,3213,3438.279005
42.0,4497,3447.054087
46.0,5110,3456.953924
63.0,5764,3468.217242
52.0,5172,3478.304985
47.0,4243,3486.486993
28.0,3306,3492.811572
24.0,3571,3499.826938
51.0,4873,3509.395494
69.0,5690,3520.589931
57.0,5173,3530.898329
40.0,4630,3539.893154
12.0,2089,3543.867542
35.0,4133,3551.846494
43.0,4275,3560.245629
47.0,4409,3568.959614
54.0,4974,3578.626763
65.0,6010,3590.443481
25.0,3346,3597.078747
56.0,5413,3607.862155
34.0,4097,3615.841155
37.0,3682,3622.887366
40.0,4318,3631.407338
51.0,4953,3641.073616
70.0,5340,3651.517848
62.0,5962,3663.182857
81.0,6855,3676.629846
51.0,5065,3686.560016
28.0,2535,3691.454218
59.0,4741,3700.703137
13.0,2302,3705.294707
47.0,5315,3715.772941
54.0,4666,3724.871463
28.0,3570,3731.753152
36.0,3450,3738.607943
15.0,1903,3742.248797
14.0,2193,3746.625623
106.0,6920,3760.205335
88.0,5949,3771.984921
22.0,3209,3778.248609
69.0,5442,3788.884916
38.0,2746,3817.095911
21.0,3250,3823.509887
20.0,2907,3829.16627
34.0,4160,3837.199665
24.0,3192,3843.432502
40.0,4454,3852.235793
68.0,5882,3863.854054
43.0,3863,3871.396083
80.0,6948,3885.159407
78.0,5964,3896.924066
42.0,4335,3905.517068
35.0,4054,3913.386696
24.0,2577,3918.464136
41.0,3561,3925.506556
11.0,2120,3929.595319
31.0,3587,3936.56913
35.0,4178,3944.638371
51.0,4654,3953.682415
17.0,2370,3958.23278
14.0,2318,3962.655614
85.0,6859,3975.983119
40.0,3694,3983.213368
21.0,3234,3989.549924
59.0,4923,3999.206992
63.0,6004,4011.146698
52.0,4673,4020.276602
50.0,4642,4029.450182
62.0,5136,4039.628363
43.0,3808,4047.200091
44.0,4661,4056.452067
30.0,3642,4063.654637
34.0,3378,4070.416158
50.0,5232,4080.685523
50.0,4498,4089.475759
32.0,2877,4095.029007
38.0,3945,4102.893334
35.0,4374,4111.618641
45.0,5278,4121.959003
50.0,4927,4131.743657
26.0,3827,4139.249089
101.0,6413,4151.909985
43.0,4132,4160.183474
24.0,3531,4167.103196
54.0,5391,4177.71848
46.0,4484,4186.649787
78.0,6401,4199.270266
110.0,6089,4211.12698
34.0,3465,4244.236878
82.0,6452,4257.076505
32.0,3746,4264.299557
72.0,5973,4276.004883
24.0,3265,4282.361552
66.0,4905,4291.938771
41.0,4317,4300.260492
43.0,5031,4310.060471
59.0,5639,4321.147613
63.0,5474,4331.921119
62.0,4410,4340.617744
56.0,4709,4349.955558
69.0,5743,4361.299664
48.0,4832,4370.925626
27.0,3493,4377.855614
45.0,4397,4386.378628
74.0,5934,4397.93367
40.0,4039,4405.873126
54.0,4828,4415.454428
225.0,4711,4424.67956
75.0,6552,4437.468552
57.0,4457,4446.103342
23.0,3415,4452.697688
76.0,6091,4464.686594
72.0,5549,4475.650148
82.0,6344,4488.117575
21.0,2989,4494.031549
42.0,4594,4503.020311
25.0,3352,4509.653433
37.0,4196,4517.923196
57.0,5041,4527.875596
32.0,3610,4534.904976
33.0,3955,4542.661632
64.0,5326,4553.406434
38.0,3724,4560.747843
79.0,6540,4573.690722
27.0,2281,4578.166764
19.0,1717,4581.496065
32.0,4157,4589.786999
15.0,2756,4595.238545
74.0,5232,4605.63618
45.0,4840,4615.143319
27.0,3488,4622.144417
46.0,4316,4630.68664
33.0,3149,4636.882571
38.0,4376,4674.210104
53.0,4894,4684.063728
23.0,2358,4688.573002
51.0,5593,4699.838624
36.0,3565,4707.082734
72.0,5606,4718.224492
65.0,5604,4729.204107
29.0,3520,4736.080186
27.0,3558,4742.984445
60.0,5278,4754.060788
57.0,5563,4765.738241
32.0,3396,4772.547588
42.0,3603,4779.856412
67.0,5068,4790.120898
43.0,3710,4797.553253
59.0,5546,4808.409834
78.0,5859,4820.338311
48.0,4455,4829.283099
41.0,3361,4835.995946
64.0,5776,4847.510914
84.0,5245,4857.735708
23.0,3493,4864.476849
35.0,4053,4872.208391
34.0,3952,4879.898706
121.0,6304,4892.257119
48.0,4860,4901.700669
108.0,5937,4913.39685
82.0,5531,4924.264182
59.0,5886,4935.631226
63.0,5373,4946.194346
41.0,3899,4953.783589
31.0,3726,4960.910303
49.0,5126,4970.849788
37.0,4667,4980.060731
51.0,4808,4989.381542
100.0,5744,5000.489465
50.0,4966,5010.163511
44.0,4795,5019.62153
29.0,3640,5026.686477
23.0,3282,5033.050813
116.0,6911,5046.548427
45.0,4225,5054.730729
49.0,4745,5064.114197
38.0,4691,5092.810496
51.0,4346,5101.258424
43.0,4768,5110.49833
22.0,2550,5115.367453
50.0,4980,5125.027374
61.0,5482,5135.761749
35.0,4338,5144.166819
60.0,5346,5154.437803
58.0,5672,5165.409522
70.0,5634,5176.277056
105.0,6838,5189.585369
38.0,4424,5198.150315
34.0,3648,5205.223878
33.0,4184,5213.240624
27.0,3991,5221.041607
88.0,6474,5233.435311
44.0,4345,5241.841358
27.0,3036,5247.692218
25.0,3616,5254.761206
72.0,5561,5265.525875
50.0,4678,5274.6778
