#{"t_start": 1764713411.519186, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,515,113.811969
3.0,1009,115.810997
0.0,524,116.839476
2.0,899,118.542709
2.0,826,120.10104
2.0,890,121.909264
0.0,535,122.864349
0.0,519,123.861136
1.0,713,125.187571
1.0,640,126.399052
0.0,535,127.345872
0.0,508,128.260778
0.0,523,129.285635
0.0,517,130.257601
0.0,529,131.243776
0.0,543,132.199738
2.0,933,134.028295
2.0,911,135.792578
0.0,516,136.757734
0.0,533,137.762973
4.0,1143,140.052522
1.0,639,141.206094
2.0,899,142.948784
2.0,832,144.552987
0.0,520,145.543123
1.0,712,146.890394
0.0,516,147.844767
3.0,1003,149.852959
2.0,907,151.589127
2.0,763,153.073075
0.0,524,154.026115
4.0,1042,156.08996
5.0,1398,158.825608
0.0,521,159.744397
1.0,706,161.072669
1.0,715,162.418368
6.0,1550,165.431948
2.0,915,167.20367
0.0,530,168.153549
1.0,707,169.493499
2.0,826,171.107265
2.0,823,172.668638
0.0,517,173.586905
0.0,539,174.616616
3.0,1095,176.712273
0.0,522,177.65404
2.0,814,179.296615
0.0,519,180.242418
2.0,813,181.81052
2.0,814,183.326982
5.0,1346,186.064412
1.0,709,187.398661
1.0,702,188.697546
1.0,649,189.983674
0.0,510,190.870863
1.0,628,192.085144
1.0,643,193.302186
0.0,529,194.290995
1.0,635,195.500975
0.0,533,196.508682
0.0,521,197.512208
0.0,533,198.475712
0.0,539,199.449198
2.0,821,201.084694
0.0,519,202.057674
1.0,641,203.256796
1.0,695,204.592887
0.0,543,205.523302
0.0,527,206.45594
2.0,891,208.18488
0.0,506,209.136647
0.0,514,210.117637
3.0,918,211.891252
1.0,620,213.065194
0.0,512,214.043546
3.0,1009,215.986499
1.0,698,217.31549
3.0,943,219.10023
1.0,647,220.294303
0.0,529,221.261754
2.0,898,223.09373
4.0,1304,225.719961
0.0,524,226.645469
2.0,889,228.377498
0.0,527,229.356673
0.0,520,230.284976
0.0,518,231.239044
2.0,773,232.689096
2.0,906,234.496675
1.0,637,235.636515
3.0,943,237.44997
6.0,1506,240.442713
0.0,514,241.404696
3.0,1014,243.388558
0.0,513,244.426473
0.0,504,245.376323
1.0,700,246.732035
0.0,503,247.679595
4.0,1224,250.024008
1.0,711,251.362112
3.0,1006,253.422186
0.0,516,254.45832
0.0,525,255.410947
2.0,771,256.903307
1.0,635,258.117035
0.0,532,259.09214
1.0,727,260.441654
2.0,826,261.956266
1.0,617,263.089579
0.0,509,264.037249
1.0,645,265.233137
2.0,802,266.789699
1.0,714,268.09249
0.0,507,269.034402
0.0,513,269.980131
1.0,700,271.277163
0.0,528,272.201882
1.0,691,273.530667
0.0,524,274.541034
1.0,709,275.844589
8.0,1398,278.534779
1.0,704,279.833601
0.0,515,280.809515
2.0,890,282.524882
1.0,708,283.961976
0.0,514,284.944246
1.0,720,286.296978
0.0,539,287.236453
2.0,891,288.961135
0.0,534,289.883324
2.0,752,291.359403
0.0,528,292.316449
2.0,835,293.859569
5.0,1314,296.513352
0.0,531,297.494594
2.0,901,299.193723
0.0,521,300.129556
0.0,539,301.093952
0.0,530,302.040394
3.0,1032,304.001692
0.0,535,304.97814
0.0,516,305.92272
1.0,632,307.045653
5.0,1314,309.543529
2.0,821,311.035462
2.0,826,312.549791
1.0,733,313.926483
0.0,506,314.920722
0.0,502,315.881445
5.0,1328,318.573358
0.0,509,319.534703
0.0,522,320.459906
0.0,538,321.409658
2.0,910,323.136939
0.0,531,324.129663
2.0,906,325.867161
1.0,700,327.303197
2.0,752,328.731857
2.0,891,330.495107
0.0,519,331.417731
5.0,1422,334.169213
0.0,529,335.183789
3.0,918,336.964982
7.0,1298,339.470191
1.0,631,340.633707
6.0,1612,343.806664
2.0,837,345.406388
4.0,1157,347.63147
12.0,1740,351.099824
2.0,820,352.639449
0.0,512,353.544046
3.0,1012,355.492926
0.0,534,356.473477
3.0,1003,358.444184
1.0,624,359.610053
1.0,708,360.931275
2.0,828,362.498606
1.0,634,363.682902
1.0,623,364.910352
0.0,539,365.861445
1.0,641,367.048604
1.0,634,368.266525
0.0,528,369.254968
1.0,718,370.59008
5.0,1298,373.112553
8.0,1516,376.093986
2.0,825,377.688854
0.0,537,378.61241
2.0,809,380.125436
1.0,627,381.288143
0.0,515,382.197887
2.0,909,384.001536
2.0,923,385.790326
0.0,508,386.727572
0.0,515,387.672292
1.0,703,389.063676
3.0,932,390.899571
1.0,628,392.084321
2.0,806,393.677575
0.0,539,394.653294
2.0,896,396.403897
4.0,1189,398.681733
0.0,535,399.654699
0.0,525,400.6179
1.0,637,401.791008
1.0,723,403.144703
1.0,718,404.559809
2.0,819,406.149542
0.0,513,407.100384
0.0,538,408.06916
0.0,521,409.024897
4.0,1124,411.140172
0.0,517,412.031008
1.0,632,413.218711
3.0,1006,415.181451
4.0,1216,421.703658
0.0,525,422.641068
1.0,692,423.977192
4.0,1226,426.342525
1.0,718,427.766088
0.0,543,428.754394
0.0,535,429.678734
1.0,632,430.795873
2.0,794,432.302432
2.0,813,433.945457
2.0,824,435.429247
0.0,519,436.366574
3.0,998,438.304775
0.0,524,439.310797
0.0,528,440.272665
7.0,1890,444.012361
3.0,1008,445.968975
4.0,1148,448.122576
1.0,680,449.41249
5.0,1418,452.161815
2.0,771,453.602656
1.0,632,454.824337
3.0,1006,456.762528
0.0,522,457.709277
0.0,532,458.666897
5.0,1494,461.610298
3.0,1032,463.55952
2.0,911,465.340574
6.0,1526,468.385909
5.0,1404,471.131848
0.0,515,472.053318
1.0,628,473.203929
9.0,1630,476.427781
7.0,1294,478.93367
0.0,500,479.806153
0.0,521,480.699683
2.0,813,482.225596
0.0,543,483.160688
2.0,822,484.704934
4.0,1216,487.014791
5.0,1406,489.73979
0.0,543,490.672652
4.0,1216,493.034506
4.0,1196,495.409513
2.0,817,497.003657
5.0,1426,499.823867
0.0,520,500.813945
2.0,830,502.382125
2.0,810,504.008153
0.0,541,505.010571
0.0,533,506.040415
3.0,939,507.907733
0.0,537,508.871877
0.0,523,509.842246
0.0,528,510.796139
0.0,520,511.733402
0.0,525,512.691401
1.0,728,514.04911
0.0,516,514.988915
6.0,1622,518.213129
9.0,1620,521.43402
2.0,809,522.97305
0.0,525,524.029794
0.0,527,524.988875
0.0,519,525.952741
0.0,531,526.96367
5.0,1402,529.69963
0.0,509,530.629568
10.0,1662,533.989258
5.0,1427,536.698882
9.0,1538,539.618034
0.0,515,540.608991
10.0,1786,544.158236
0.0,539,545.12233
1.0,723,546.478631
0.0,525,547.440034
0.0,533,548.418306
0.0,520,549.443601
0.0,523,550.404231
1.0,709,551.696923
5.0,1407,554.579323
5.0,1402,557.368043
0.0,520,558.328107
3.0,1001,560.24904
0.0,517,561.218878
6.0,1572,564.422926
9.0,1519,567.433687
9.0,1636,570.702554
0.0,531,571.67995
9.0,1620,574.940011
2.0,809,576.529145
1.0,631,577.716123
4.0,1171,580.097127
11.0,1966,583.997357
13.0,1930,587.835481
0.0,536,588.808184
2.0,833,590.374862
5.0,1426,593.044899
0.0,535,593.976338
5.0,1332,596.5315
5.0,1490,599.525628
0.0,529,600.456573
0.0,524,601.409977
0.0,531,602.373471
0.0,511,603.301416
0.0,532,604.259645
0.0,528,605.189259
8.0,1906,609.161067
1.0,647,610.370733
0.0,533,611.30268
0.0,536,612.274232
2.0,813,613.845755
0.0,536,614.842641
1.0,636,616.070039
1.0,636,617.317564
7.0,1586,620.499584
10.0,1746,623.957759
0.0,517,624.930623
0.0,521,625.881212
10.0,1824,629.521864
1.0,648,630.73672
5.0,1414,633.525061
0.0,520,634.499876
0.0,513,635.427838
5.0,1414,638.239565
0.0,520,639.182148
5.0,1512,642.084077
5.0,1426,644.902059
2.0,844,646.440815
10.0,1734,649.844541
4.0,1219,652.081862
1.0,635,653.245782
2.0,829,654.908583
5.0,1412,657.716323
2.0,833,659.239078
2.0,813,660.780348
2.0,839,662.33603
1.0,647,663.466007
3.0,1024,665.439105
2.0,824,667.031753
1.0,652,668.24621
0.0,517,669.244439
5.0,1410,672.02551
0.0,521,673.029056
3.0,1052,675.063146
1.0,719,676.387473
1.0,656,677.597701
0.0,533,678.595586
2.0,821,680.133235
1.0,641,681.346014
4.0,1188,683.719336
4.0,1218,686.174339
2.0,764,687.546539
1.0,640,688.753039
2.0,763,690.145673
11.0,1818,693.69972
11.0,1912,697.502632
1.0,632,698.677608
0.0,519,699.65947
0.0,528,700.632504
0.0,532,701.591888
0.0,541,702.548374
0.0,531,703.514421
5.0,1242,705.916053
6.0,1624,709.09958
0.0,517,709.986299
4.0,1059,712.064482
13.0,1832,715.720442
0.0,527,716.676083
2.0,815,718.230762
2.0,820,719.785125
5.0,1191,722.044001
8.0,1866,725.777267
8.0,1722,729.113416
10.0,1980,732.914133
6.0,1451,735.817282
0.0,524,736.766916
0.0,535,737.723578
0.0,543,738.709278
9.0,1518,741.75656
5.0,1185,744.065156
4.0,1221,746.439831
1.0,647,747.633998
7.0,999,749.61874
6.0,1582,752.763421
6.0,1440,755.689946
3.0,888,757.492244
6.0,1597,760.558066
4.0,991,762.426101
8.0,1794,766.006926
0.0,525,766.978047
3.0,887,768.579899
5.0,1343,771.277668
7.0,1727,774.591996
7.0,1582,777.709615
10.0,1636,780.896712
3.0,1130,783.03786
10.0,1820,786.544773
6.0,1514,789.453205
4.0,1067,791.485017
8.0,1865,795.151483
1.0,639,796.452797
8.0,1408,799.248824
0.0,517,800.19493
14.0,1880,803.738083
1.0,651,804.936847
1.0,711,806.245039
4.0,1154,808.518885
14.0,2189,812.852606
5.0,1192,815.186577
4.0,1054,817.156362
5.0,1399,819.90528
13.0,2219,824.24161
12.0,2069,828.287255
9.0,1624,831.467989
4.0,1317,834.080045
6.0,1388,846.034184
5.0,1328,848.590163
8.0,1414,851.387164
7.0,1725,854.754817
11.0,2213,859.117273
3.0,882,860.763865
2.0,772,862.214123
10.0,1958,866.145007
12.0,1143,868.388153
12.0,2365,873.15946
9.0,2009,877.167519
11.0,2136,881.403443
8.0,1589,884.62432
8.0,1730,888.104795
7.0,1727,891.506125
15.0,2595,896.656126
3.0,870,898.336861
14.0,2238,902.642572
10.0,2046,906.643637
6.0,1367,909.380786
9.0,1315,911.922058
9.0,1954,915.858146
15.0,2590,921.053869
9.0,1319,923.593019
7.0,1486,926.492247
11.0,1756,929.909084
11.0,1095,932.097806
17.0,2424,936.88469
13.0,1227,939.172618
8.0,1924,942.983113
10.0,2101,947.168285
7.0,1416,949.971813
11.0,1896,953.70646
10.0,2057,957.794161
8.0,1863,961.35841
0.0,511,962.292621
13.0,1503,965.241205
9.0,1311,967.83473
12.0,1155,970.145042
7.0,1686,973.406835
18.0,2120,977.66694
9.0,1987,981.590308
10.0,1909,985.396206
9.0,1816,989.016749
12.0,1287,991.564208
14.0,2173,995.922802
13.0,2204,1000.282857
14.0,2256,1004.842059
5.0,1262,1007.321624
9.0,1800,1010.829268
13.0,2039,1014.911917
8.0,1848,1018.666986
11.0,1888,1022.450883
0.0,528,1023.435713
25.0,2503,1028.462043
17.0,2674,1033.810549
5.0,1108,1036.056894
7.0,1604,1039.286317
11.0,2195,1043.837747
16.0,2152,1048.410819
5.0,1428,1051.522099
11.0,1900,1055.683476
1.0,653,1056.987645
9.0,2140,1061.576258
2.0,755,1063.097142
4.0,1124,1065.37408
8.0,1718,1069.058624
8.0,1143,1071.445131
13.0,1431,1074.415507
11.0,1111,1076.662056
4.0,1115,1078.976543
9.0,1965,1083.067432
13.0,2192,1087.493808
9.0,2137,1091.658997
7.0,1628,1094.952919
11.0,2252,1099.42537
16.0,1979,1103.334862
17.0,2678,1108.748133
17.0,2276,1113.200303
15.0,1627,1116.439794
17.0,1938,1120.282745
11.0,1896,1124.1584
12.0,2030,1128.080495
6.0,1612,1131.196349
16.0,1899,1135.000213
9.0,2000,1139.075816
15.0,2362,1143.69594
18.0,2349,1148.364728
12.0,2534,1153.302237
18.0,2826,1158.91629
10.0,2005,1162.745783
23.0,2734,1168.113248
28.0,3369,1174.90064
27.0,2645,1180.131031
17.0,2651,1185.586303
20.0,2732,1191.100124
19.0,2610,1196.407824
17.0,2170,1200.75434
11.0,2203,1205.232562
12.0,2514,1210.257713
8.0,1859,1213.89271
19.0,2986,1219.786209
11.0,1666,1223.020163
25.0,3626,1230.37848
14.0,2742,1235.805734
8.0,1948,1239.607377
29.0,2131,1243.831693
12.0,2026,1247.78986
21.0,2790,1253.29433
28.0,2321,1258.146456
24.0,3125,1280.120873
18.0,2722,1285.660139
10.0,2006,1289.644059
17.0,2642,1294.934482
26.0,2590,1300.138194
16.0,2536,1305.340205
16.0,2487,1310.276542
15.0,1839,1313.822074
20.0,2779,1319.412576
25.0,2830,1325.06645
13.0,2210,1329.45377
14.0,1578,1332.553284
15.0,2410,1337.394432
23.0,3279,1343.834984
26.0,3265,1350.288092
17.0,2803,1355.826885
22.0,2924,1361.515819
13.0,2568,1366.619442
12.0,1671,1369.814762
20.0,2901,1375.501134
16.0,2301,1379.866142
19.0,3255,1386.256928
20.0,3478,1393.162935
19.0,3210,1399.503045
25.0,3213,1405.795152
16.0,2937,1411.674744
30.0,4199,1420.11375
13.0,2539,1425.170836
10.0,1994,1429.094481
21.0,3303,1435.573753
16.0,1317,1438.081308
17.0,1838,1441.595665
11.0,2309,1446.172787
24.0,2909,1451.843452
11.0,1818,1455.393175
9.0,2061,1459.508559
22.0,2757,1465.063569
14.0,2608,1470.180058
21.0,2637,1475.330165
18.0,1637,1478.482379
16.0,1874,1482.101749
13.0,2525,1487.123534
10.0,1927,1490.935807
8.0,1831,1494.472184
15.0,2607,1499.711699
20.0,2751,1505.144862
12.0,2271,1509.568249
22.0,3486,1516.429548
10.0,2354,1521.041944
22.0,2439,1525.732912
21.0,1875,1529.359393
22.0,2531,1534.283756
12.0,2092,1538.319478
11.0,1888,1542.006373
13.0,1491,1544.898306
23.0,2069,1548.858051
21.0,2982,1554.668009
11.0,1868,1558.299735
4.0,1211,1560.61751
21.0,2590,1565.761457
12.0,2516,1570.681031
21.0,2820,1576.319242
15.0,2351,1580.950729
23.0,3066,1586.946728
4.0,1036,1588.991115
25.0,2919,1594.669579
23.0,3280,1601.071062
38.0,4327,1609.603195
20.0,2455,1614.340788
12.0,2303,1618.753577
37.0,4584,1627.683033
39.0,3776,1635.062489
31.0,3969,1642.826533
15.0,2760,1648.259655
21.0,3714,1655.50724
31.0,4066,1663.486931
21.0,2736,1668.838312
13.0,2480,1673.604425
21.0,2019,1677.530196
26.0,3106,1697.61195
17.0,2935,1703.323509
32.0,3893,1710.868419
15.0,1598,1713.969211
24.0,2703,1719.149491
21.0,3204,1725.359472
16.0,2944,1731.072771
20.0,2250,1735.34354
12.0,2328,1739.952852
19.0,2459,1744.686752
12.0,2374,1749.268251
16.0,2692,1754.530894
12.0,2516,1759.413976
22.0,3192,1765.722435
10.0,1858,1769.259841
20.0,3050,1775.25775
16.0,2644,1780.273123
25.0,3340,1786.800098
24.0,3602,1793.809883
7.0,1837,1797.379794
26.0,2710,1802.635108
30.0,4252,1810.763751
17.0,2747,1816.107757
24.0,3186,1822.375126
23.0,3314,1828.91751
14.0,2963,1834.64235
23.0,2153,1838.72745
7.0,1674,1841.947062
21.0,2419,1846.628238
18.0,2239,1850.91498
25.0,3323,1857.373569
36.0,4550,1866.303288
16.0,2922,1871.956367
17.0,3192,1878.314424
18.0,2820,1883.937698
19.0,2777,1889.455745
20.0,2330,1894.049314
23.0,3563,1901.047966
23.0,2085,1905.159054
29.0,3568,1912.163573
21.0,3427,1918.816863
47.0,4186,1927.10171
17.0,3110,1933.106117
43.0,3944,1940.910583
17.0,2844,1946.464554
14.0,2713,1951.766004
17.0,2763,1957.180155
38.0,2983,1963.011467
24.0,2883,1968.658317
11.0,2050,1972.52738
17.0,2861,1978.137479
16.0,1678,1981.305878
35.0,3871,1988.974988
13.0,2139,1993.095457
10.0,2043,1997.031493
29.0,3802,2004.548084
26.0,3394,2011.099936
16.0,2520,2016.000352
15.0,2123,2020.081313
28.0,3855,2027.582977
36.0,4379,2036.051541
14.0,2214,2040.280905
41.0,4156,2048.404733
18.0,3239,2054.715395
51.0,3813,2062.141538
14.0,2527,2067.178061
22.0,3205,2073.45207
34.0,3391,2080.003958
38.0,3531,2087.038785
21.0,2734,2110.257929
16.0,2328,2114.936439
15.0,2364,2119.562726
24.0,2620,2124.802569
13.0,2488,2129.69578
21.0,3111,2135.773876
28.0,3936,2143.396945
37.0,4970,2153.36035
32.0,3698,2160.642955
37.0,3900,2168.226026
28.0,3685,2175.424813
22.0,3453,2182.068627
34.0,3345,2188.710266
37.0,3584,2195.79597
41.0,5206,2205.902047
24.0,3074,2211.872333
26.0,3254,2218.72614
37.0,4579,2228.000599
48.0,5477,2239.683878
35.0,3592,2246.925522
65.0,5904,2259.175256
25.0,3668,2266.323197
19.0,2964,2272.05485
20.0,2409,2276.819472
21.0,2553,2281.939925
20.0,2669,2287.223696
33.0,3207,2293.485447
42.0,3917,2301.35669
54.0,5083,2311.620314
19.0,2900,2317.254426
22.0,3242,2323.543531
9.0,1920,2327.291232
55.0,4313,2335.708964
26.0,3334,2342.198271
19.0,2931,2347.951595
24.0,3542,2354.903565
17.0,2210,2359.180515
32.0,4213,2367.361096
28.0,3599,2374.396537
19.0,3079,2380.523916
26.0,3316,2387.12962
27.0,3417,2393.670794
40.0,3637,2400.771356
16.0,1682,2403.979717
28.0,3963,2411.653263
38.0,4301,2420.005551
28.0,2382,2424.523108
18.0,2971,2430.232491
20.0,2584,2435.186283
29.0,3372,2441.791555
31.0,3707,2448.921916
59.0,6260,2460.929868
20.0,3011,2466.662344
41.0,4647,2475.65336
20.0,2350,2480.26097
21.0,2599,2485.236044
12.0,1298,2487.65947
22.0,3449,2494.438692
17.0,2991,2500.244383
43.0,4419,2509.03987
30.0,3480,2538.548892
20.0,2483,2543.434283
32.0,4410,2552.078583
27.0,3543,2558.913229
32.0,4270,2567.200857
35.0,4324,2575.696337
20.0,2287,2580.055188
17.0,2675,2585.27246
30.0,3690,2592.474346
40.0,4403,2601.208331
21.0,2803,2606.65942
17.0,2190,2610.858158
16.0,2612,2616.008513
21.0,2430,2620.679878
28.0,4135,2628.675261
20.0,2976,2634.529986
38.0,4778,2643.947201
24.0,1949,2648.134602
19.0,3114,2654.669196
31.0,3424,2661.793936
55.0,3962,2670.037135
32.0,3864,2678.01058
16.0,2682,2683.409811
24.0,2137,2687.674654
18.0,2010,2691.659293
36.0,3109,2697.877336
38.0,3465,2704.919729
30.0,3324,2711.594249
39.0,4407,2720.640408
16.0,2324,2725.358066
6.0,1631,2728.761558
45.0,4008,2736.95092
30.0,2668,2742.237536
14.0,2428,2747.093176
16.0,2984,2753.177615
25.0,3400,2760.157613
43.0,4530,2769.275613
31.0,3644,2776.629794
27.0,3481,2783.675718
44.0,4760,2793.38732
22.0,2210,2797.727628
65.0,5207,2808.47043
32.0,3136,2814.854514
40.0,3804,2822.478593
36.0,3700,2829.816554
16.0,2939,2835.68417
25.0,3071,2841.734139
30.0,3213,2848.11868
26.0,3294,2854.652132
20.0,2446,2859.480886
26.0,3761,2866.933924
36.0,3589,2874.019282
25.0,3711,2881.479891
60.0,4086,2889.685876
45.0,4139,2898.075824
26.0,3272,2904.542186
30.0,3143,2910.967938
29.0,3075,2917.056757
51.0,3642,2924.230131
68.0,5210,2934.599249
14.0,2153,2938.779059
40.0,4304,2973.164581
49.0,5954,2985.532689
26.0,2329,2990.06065
28.0,3580,2997.200491
51.0,5593,3008.349351
21.0,2690,3013.666307
45.0,4257,3022.145838
43.0,5036,3032.215636
39.0,4082,3040.479116
34.0,3381,3047.229178
49.0,5383,3057.846035
31.0,3432,3064.578552
40.0,4118,3072.555842
60.0,6139,3084.901431
25.0,2627,3089.97499
35.0,3408,3096.521486
20.0,2914,3102.223577
23.0,2750,3107.570854
30.0,3945,3115.37291
19.0,2139,3119.429314
64.0,4954,3129.353177
25.0,3087,3135.355569
29.0,3993,3143.374817
43.0,5596,3154.494779
31.0,3005,3160.366563
31.0,3704,3167.628695
25.0,3822,3175.199446
34.0,3521,3181.989434
41.0,4747,3191.212
30.0,3985,3199.012823
136.0,5990,3210.545982
28.0,2849,3215.943105
51.0,4482,3224.80663
17.0,2566,3229.733546
44.0,4562,3238.954421
34.0,3973,3246.752802
73.0,5763,3257.977208
29.0,3415,3264.617348
37.0,3972,3272.366871
43.0,4234,3280.549821
58.0,5263,3291.07355
26.0,4271,3299.365492
41.0,4396,3307.94919
14.0,2525,3312.808651
32.0,3994,3320.941963
21.0,3356,3327.536335
32.0,4073,3335.491233
35.0,2990,3341.207005
46.0,4165,3349.357037
44.0,4638,3358.447699
46.0,5109,3368.298616
58.0,5439,3404.606654
49.0,5214,3414.755431
41.0,4590,3423.658583
36.0,4003,3431.395841
27.0,3112,3437.509548
43.0,5156,3447.617295
50.0,4390,3456.093364
41.0,4366,3464.555999
49.0,5277,3474.882508
65.0,4772,3484.158151
23.0,2762,3489.420614
32.0,3318,3495.825526
69.0,6201,3508.144298
68.0,5074,3518.090852
40.0,3918,3525.878476
31.0,3880,3533.477774
34.0,4194,3541.653597
35.0,3532,3548.449507
35.0,3632,3555.469493
58.0,5031,3565.514271
73.0,5994,3577.154013
40.0,4621,3586.209231
33.0,3856,3593.820449
54.0,4528,3602.882365
48.0,4707,3612.054889
45.0,4715,3621.179097
25.0,3209,3627.33962
61.0,5879,3638.906998
42.0,4679,3648.073111
101.0,6148,3660.086319
64.0,4731,3669.387005
45.0,4663,3678.384479
30.0,3038,3684.345946
42.0,4979,3694.152799
52.0,5133,3704.336699
65.0,5750,3715.717582
26.0,2269,3720.064042
27.0,2831,3725.530433
42.0,4725,3734.804865
85.0,5882,3746.567252
73.0,5991,3758.306663
19.0,2391,3762.949341
44.0,4488,3771.765715
37.0,4340,3780.292893
50.0,4546,3789.142007
57.0,5330,3822.591194
20.0,3499,3829.461636
49.0,4962,3839.094009
13.0,2455,3843.898318
50.0,5080,3853.985341
69.0,6008,3865.84997
99.0,6861,3879.37963
34.0,4616,3888.53513
13.0,2489,3893.337828
20.0,1897,3896.985888
38.0,4455,3905.857318
41.0,4015,3913.637015
74.0,6369,3926.314944
36.0,4395,3934.845274
62.0,6130,3946.909535
63.0,5334,3957.276853
20.0,2807,3962.676173
73.0,6406,3975.096786
32.0,3029,3980.991242
21.0,3109,3987.036346
21.0,2970,3992.772486
21.0,2718,3998.035073
9.0,1791,4001.469247
33.0,3265,4008.040573
46.0,3939,4015.658752
30.0,3654,4022.797818
58.0,5024,4032.725691
67.0,5035,4042.745918
54.0,5623,4053.8648
43.0,4813,4063.533391
63.0,5708,4074.999234
326.0,6490,4087.698164
41.0,3837,4095.20705
25.0,3603,4102.351582
34.0,3983,4110.329165
72.0,5528,4121.118863
13.0,2325,4125.723904
36.0,4652,4134.883531
36.0,4248,4143.201771
43.0,4691,4152.429629
28.0,3801,4160.036013
40.0,4025,4167.957193
47.0,4141,4176.036776
23.0,3693,4183.287762
57.0,4557,4192.3612
46.0,4838,4201.822901
38.0,2787,4207.10989
47.0,5136,4243.475751
60.0,5301,4254.006894
48.0,5071,4263.842441
76.0,6466,4276.558102
42.0,4917,4286.275873
48.0,4576,4295.090568
82.0,5919,4306.661896
24.0,3576,4313.613061
46.0,4543,4322.564986
58.0,5734,4334.055701
68.0,5096,4343.950285
19.0,3426,4350.752366
72.0,4402,4359.372065
60.0,5293,4369.847316
68.0,5824,4381.32497
42.0,4281,4389.606825
29.0,3327,4396.073362
27.0,3565,4403.031171
30.0,3913,4410.823186
72.0,4325,4419.276288
61.0,5508,4430.078373
22.0,3451,4436.757473
29.0,3965,4444.406554
17.0,1491,4447.273776
94.0,7077,4461.156635
96.0,6770,4474.584078
60.0,4970,4484.328568
50.0,5452,4495.125345
48.0,4446,4503.883092
45.0,4446,4512.591659
66.0,6136,4524.78699
64.0,5407,4535.442497
64.0,5736,4546.84827
35.0,3909,4554.669366
53.0,4848,4564.18377
57.0,5430,4574.937453
41.0,3877,4582.60116
59.0,6277,4595.204689
59.0,5370,4605.856385
33.0,3613,4612.82695
31.0,4267,4621.453336
33.0,3425,4628.210189
18.0,2616,4633.306873
72.0,5696,4673.289757
58.0,3997,4681.318881
27.0,3708,4688.610376
23.0,3331,4695.236465
35.0,4298,4703.987325
44.0,3981,4711.916668
26.0,2827,4717.445524
25.0,2563,4722.386584
74.0,6199,4734.616186
42.0,4625,4743.59535
89.0,5745,4755.64051
66.0,5429,4767.100966
37.0,3746,4774.684753
41.0,4427,4783.620546
74.0,5792,4795.346569
53.0,5041,4805.232692
18.0,2668,4810.469761
58.0,5224,4821.07686
55.0,4912,4830.941225
52.0,4775,4840.500062
23.0,3357,4847.137208
71.0,4920,4856.739365
49.0,4124,4864.757208
120.0,7021,4878.372132
58.0,5018,4888.273819
44.0,3887,4895.766936
23.0,2173,4899.894172
43.0,4669,4909.156531
35.0,4379,4917.703401
71.0,5657,4928.689117
39.0,4652,4937.619674
72.0,6356,4950.267452
70.0,6096,4962.029742
80.0,6007,4973.730271
61.0,5702,4985.006205
44.0,3820,4992.377945
24.0,2919,4997.927188
62.0,4838,5007.286294
66.0,4727,5016.562964
38.0,4892,5026.129053
33.0,3775,5033.502813
51.0,5616,5044.445519
54.0,5006,5054.173006
35.0,3224,5060.546545
51.0,5356,5090.588717
22.0,3485,5097.424367
63.0,4612,5106.303844
68.0,6165,5118.294758
44.0,4465,5126.951341
66.0,4938,5136.690018
61.0,4828,5145.972845
75.0,5122,5155.840546
66.0,5429,5166.320196
85.0,6046,5178.023392
74.0,5017,5187.659474
70.0,5941,5199.281618
39.0,5114,5209.227194
50.0,4688,5218.331167
47.0,4914,5227.780971
87.0,5386,5238.130916
